date,d5y_bp,d10y_bp,fx_ret_pct,oas_bp,doas_bp,etf_ret_pct,etf_ret_tr_pct,etf_ret_rmb_pct,etf_rate_attrib_tr_pct,etf_spread_proxy_tr_pct,is_exdate,div_yield_pct
2022-07-18,1.0,3.0,-0.2148,,,-0.1548,-0.1548,-0.3696,-0.0815,-0.0733,False,0.0
2022-07-19,8.0,5.0,0.0148,,,-0.316,-0.316,-0.3012,-0.1941,-0.1219,False,0.0
2022-07-20,4.0,3.0,0.163,,,0.0222,0.0222,0.1852,-0.1046,0.1268,False,0.0
2022-07-21,-18.0,-13.0,0.1701,,,0.6528,0.6528,0.8229,0.5339,0.1189,False,0.0
2022-07-22,-13.0,-14.0,-0.2294,,,0.7089,0.7089,0.4795,0.5247,0.1842,False,0.0
2022-07-25,2.0,4.0,-0.0015,,,-0.0493,-0.0493,-0.0508,-0.1185,0.0692,False,0.0
2022-07-26,0.0,0.0,0.1732,,,0.0712,0.0712,0.2444,0.0141,0.0571,False,0.0
2022-07-27,-7.0,-3.0,-0.0681,,,0.104,0.104,0.0359,0.156,-0.052,False,0.0
2022-07-28,-13.0,-10.0,-0.1555,,,0.5127,0.5127,0.3572,0.4074,0.1053,False,0.0
2022-07-29,1.0,-1.0,-0.0474,,,0.212,0.212,0.1646,0.0357,0.1763,False,0.0
2022-08-01,-4.0,-7.0,0.3568,,,0.3631,0.3631,0.7199,0.2501,0.113,False,0.0
2022-08-02,19.0,15.0,-0.2589,,,-0.673,-0.673,-0.9319,-0.572,-0.101,False,0.0
2022-08-03,1.0,-2.0,0.0977,,,0.2285,0.2285,0.3262,0.065,0.1635,False,0.0
2022-08-04,-10.0,-5.0,-0.1185,,,0.1846,0.1846,0.0661,0.2378,-0.0532,False,0.0
2022-08-05,21.0,15.0,0.1806,,,-0.7185,-0.7185,-0.5379,-0.5874,-0.1311,False,0.0
2022-08-08,-6.0,-6.0,-0.151,,,0.2401,0.2401,0.0891,0.2362,0.0039,False,0.0
2022-08-09,6.0,3.0,0.0296,,,-0.1091,-0.1091,-0.0795,-0.1201,0.011,False,0.0
2022-08-10,-4.0,-2.0,-0.4378,,,0.0055,0.0055,-0.4323,0.1036,-0.0981,False,0.0
2022-08-11,5.0,9.0,0.3193,,,-0.0655,-0.0655,0.2538,-0.2882,0.2227,False,0.0
2022-08-12,-1.0,-3.0,-0.0297,,,0.2617,0.2617,0.232,0.1097,0.152,False,0.0
2022-08-15,-6.0,-5.0,0.4292,,,0.1958,0.1958,0.625,0.2069,-0.0111,False,0.0
2022-08-16,4.0,3.0,0.236,,,0.0706,0.0706,0.3066,-0.1046,0.1752,False,0.0
2022-08-17,9.0,7.0,-0.1032,,,-0.4626,-0.4626,-0.5658,-0.2604,-0.2022,False,0.0
2022-08-18,-2.0,-1.0,0.0737,,,0.0436,0.0436,0.1173,0.0589,-0.0153,False,0.0
2022-08-19,9.0,10.0,0.4543,,,-0.3441,-0.3441,0.1102,-0.3483,0.0042,False,0.0
2022-08-22,6.0,5.0,0.4567,,,-0.4112,-0.4112,0.0455,-0.1787,-0.2325,False,0.0
2022-08-23,1.0,2.0,0.0,,,-0.011,-0.011,-0.011,-0.0522,0.0412,False,0.0
2022-08-24,2.0,6.0,0.1532,,,-0.0605,-0.0605,0.0927,-0.1771,0.1166,False,0.0
2022-08-25,-5.0,-8.0,-0.1518,,,0.4225,0.4225,0.2707,0.2871,0.1354,False,0.0
2022-08-26,5.0,1.0,0.347,,,0.1313,0.1313,0.4783,-0.0538,0.1851,False,0.0
2022-08-29,7.0,8.0,0.511,,,-0.5373,-0.5373,-0.0263,-0.2743,-0.263,False,0.0
2022-08-30,0.0,-1.0,0.0478,,,0.1264,0.1264,0.1742,0.0434,0.083,False,0.0
2022-08-31,3.0,4.0,-0.3044,,,-0.2144,-0.2144,-0.5188,-0.1262,-0.0882,False,0.0
2022-09-01,9.0,11.0,0.2552,,,-0.4743,-0.4743,-0.2191,-0.3776,-0.0967,False,0.0
2022-09-02,-9.0,-6.0,-0.1173,,,0.1712,0.1712,0.0539,0.2594,-0.0882,False,0.0
2022-09-06,13.0,13.0,0.7898,,,-0.5368,-0.5368,0.253,-0.4671,-0.0697,False,0.0
2022-09-07,-6.0,-6.0,0.1696,,,0.3158,0.3158,0.4854,0.2362,0.0796,False,0.0
2022-09-08,2.0,2.0,-0.1264,,,-0.1218,-0.1218,-0.2482,-0.0599,-0.0619,False,0.0
2022-09-09,6.0,4.0,-0.464,,,0.0277,0.0277,-0.4363,-0.1494,0.1771,False,0.0
2022-09-12,2.0,4.0,0.0361,,,0.0,0.0,0.0361,-0.1185,0.1185,False,0.0
2022-09-13,11.0,5.0,-0.0289,,,-0.3161,-0.3161,-0.345,-0.2173,-0.0988,False,0.0
2022-09-14,2.0,-1.0,0.5286,,,-0.2502,-0.2502,0.2784,0.028,-0.2782,False,0.0
2022-09-15,6.0,4.0,0.4615,,,-0.1058,-0.1058,0.3557,-0.1494,0.0436,False,0.0
2022-09-16,-4.0,0.0,-0.1932,,,-0.0948,-0.0948,-0.288,0.045,-0.1398,False,0.0
2022-09-19,7.0,4.0,0.359,,,-0.134,-0.134,0.225,-0.1571,0.0231,False,0.0
2022-09-20,6.0,8.0,0.1797,,,-0.2237,-0.2237,-0.044,-0.2666,0.0429,False,0.0
2022-09-21,-1.0,-6.0,0.4308,,,0.1007,0.1007,0.5315,0.1977,-0.097,False,0.0
2022-09-22,17.0,19.0,0.4149,,,-0.7129,-0.7129,-0.298,-0.6738,-0.0391,False,0.0
2022-09-23,5.0,-1.0,0.6956,,,-0.1917,-0.1917,0.5039,0.0049,-0.1966,False,0.0
2022-09-26,19.0,19.0,0.1654,,,-0.9128,-0.9128,-0.7474,-0.6892,-0.2236,False,0.0
2022-09-27,6.0,9.0,0.5253,,,-0.451,-0.451,0.0743,-0.2959,-0.1551,False,0.0
2022-09-28,-29.0,-25.0,0.32,,,0.5534,0.5534,0.8734,0.9704,-0.417,False,0.0
2022-09-29,6.0,4.0,-1.1091,,,-0.3648,-0.3648,-1.4739,-0.1494,-0.2154,False,0.0
2022-09-30,8.0,7.0,-0.0857,,,-0.16,-0.16,-0.2457,-0.2527,0.0927,False,0.0
2022-10-03,-16.0,-16.0,-0.045,,,0.485,0.485,0.44,0.6064,-0.1214,False,0.0
2022-10-04,-6.0,-5.0,0.0,,,0.0,0.0,0.0,0.2069,-0.2069,False,0.0
2022-10-05,12.0,14.0,0.0,,,-0.1367,-0.1367,-0.1367,-0.4887,0.352,False,0.0
2022-10-06,9.0,7.0,0.0,,,-1.0428,-0.2389,-0.2389,-0.2604,0.0215,True,0.7987
2022-10-07,9.0,6.0,0.0,,,-0.2768,-0.2768,-0.2768,-0.2311,-0.0457,False,0.0
2022-10-11,0.0,4.0,0.751,,,-0.5386,-0.5386,0.2124,-0.1031,-0.4355,False,0.0
2022-10-12,-2.0,-2.0,0.113,,,0.0116,0.0116,0.1246,0.0882,-0.0766,False,0.0
2022-10-13,9.0,6.0,-0.0279,,,-0.4539,-0.4539,-0.4818,-0.2311,-0.2228,False,0.0
2022-10-14,4.0,3.0,0.2716,,,-0.333,-0.333,-0.0614,-0.1046,-0.2284,False,0.0
2022-10-17,-1.0,2.0,0.0709,,,-0.2285,-0.2285,-0.1576,-0.0368,-0.1917,False,0.0
2022-10-18,-3.0,-1.0,0.0764,,,0.0879,0.0879,0.1643,0.0666,0.0213,False,0.0
2022-10-19,14.0,13.0,0.3867,,,-0.5288,-0.5288,-0.1421,-0.4748,-0.054,False,0.0
2022-10-20,10.0,10.0,-0.2091,,,-0.5553,-0.5553,-0.7644,-0.3561,-0.1992,False,0.0
2022-10-21,-11.0,-3.0,0.3736,,,-0.1363,-0.1363,0.2373,0.1869,-0.3232,False,0.0
2022-10-24,2.0,4.0,0.3172,,,-0.196,-0.196,0.1212,-0.1185,-0.0775,False,0.0
2022-10-25,-11.0,-15.0,0.0812,,,0.2434,0.2434,0.3246,0.5385,-0.2951,False,0.0
2022-10-26,-5.0,-6.0,-1.3546,,,0.3019,0.3019,-1.0527,0.2285,0.0734,False,0.0
2022-10-27,-11.0,-8.0,0.735,,,0.4012,0.4012,1.1362,0.3334,0.0678,False,0.0
2022-10-28,10.0,6.0,0.3593,,,-0.2771,-0.2771,0.0822,-0.2388,-0.0383,False,0.0
2022-10-31,8.0,8.0,0.7544,,,-0.3608,-0.3608,0.3936,-0.282,-0.0788,False,0.0
2022-11-01,0.0,-3.0,-0.4363,,,-0.0119,-0.0119,-0.4482,0.102,-0.1139,False,0.0
2022-11-02,3.0,3.0,0.2198,,,-0.0415,-0.0415,0.1783,-0.0969,0.0554,False,0.0
2022-11-03,6.0,4.0,0.1508,,,-0.3683,-0.3683,-0.2175,-0.1494,-0.2189,False,0.0
2022-11-04,-3.0,3.0,-0.0055,,,-0.0833,-0.0833,-0.0888,-0.0506,-0.0327,False,0.0
2022-11-07,6.0,5.0,-1.0051,,,-0.0238,-0.0238,-1.0289,-0.1787,0.1549,False,0.0
2022-11-08,-8.0,-8.0,0.3026,,,0.4161,0.4161,0.7187,0.3103,0.1058,False,0.0
2022-11-09,-4.0,-2.0,-0.116,,,0.3612,0.3612,0.2452,0.1036,0.2576,False,0.0
2022-11-10,-32.0,-30.0,-0.7779,,,1.0232,1.0232,0.2453,1.1401,-0.1169,False,0.0
2022-11-14,5.0,6.0,-1.5854,,,0.9144,0.9144,-0.671,-0.2003,1.1147,False,0.0
2022-11-15,-7.0,-8.0,-0.3826,,,0.6472,0.6472,0.2646,0.3025,0.3447,False,0.0
2022-11-16,-10.0,-13.0,0.7411,,,0.4483,0.4483,1.1894,0.4722,-0.0239,False,0.0
2022-11-17,10.0,10.0,0.8238,,,-0.3446,-0.3446,0.4792,-0.3561,0.0115,False,0.0
2022-11-18,6.0,5.0,-0.503,,,-0.265,-0.265,-0.768,-0.1787,-0.0863,False,0.0
2022-11-21,-2.0,1.0,0.6273,,,0.0173,0.0173,0.6446,0.0002,0.0171,False,0.0
2022-11-22,-4.0,-7.0,-0.3524,,,0.2765,0.2765,-0.0759,0.2501,0.0264,False,0.0
2022-11-23,-5.0,-5.0,0.2686,,,0.4076,0.4076,0.6762,0.1992,0.2084,False,0.0
2022-11-25,-3.0,-3.0,0.0866,,,0.4744,0.4744,0.561,0.1252,0.3492,False,0.0
2022-11-28,3.0,1.0,0.6012,,,0.0684,0.0684,0.6696,-0.0383,0.1067,False,0.0
2022-11-29,4.0,6.0,-0.7045,,,-0.0114,-0.0114,-0.7159,-0.1926,0.1812,False,0.0
2022-11-30,-10.0,-7.0,-0.9674,,,0.6079,0.6079,-0.3595,0.2964,0.3115,False,0.0
2022-12-01,-14.0,-15.0,-0.644,,,0.9078,0.9078,0.2638,0.5617,0.3461,False,0.0
2022-12-02,-1.0,-2.0,-0.3328,,,0.2411,0.2411,-0.0917,0.0804,0.1607,False,0.0
2022-12-05,13.0,9.0,-0.8298,,,-0.3084,-0.3084,-1.1382,-0.3499,0.0415,False,0.0
2022-12-06,-7.0,-9.0,0.4658,,,0.2524,0.2524,0.7182,0.3318,-0.0794,False,0.0
2022-12-07,-11.0,-9.0,-0.3337,,,0.3858,0.3858,0.0521,0.3627,0.0231,False,0.0
2022-12-08,9.0,6.0,-0.0761,,,-0.0949,-0.0949,-0.171,-0.2311,0.1362,False,0.0
2022-12-09,4.0,9.0,-0.1293,,,-0.3245,-0.3245,-0.4538,-0.2805,-0.044,False,0.0
2022-12-12,5.0,4.0,0.3072,,,-0.0617,-0.0617,0.2455,-0.1417,0.08,False,0.0
2022-12-13,-14.0,-10.0,-0.4928,,,0.4309,0.4309,-0.0619,0.4152,0.0157,False,0.0
2022-12-14,-2.0,-2.0,0.0979,,,0.2899,0.2899,0.3878,0.0882,0.2017,False,0.0
2022-12-15,-2.0,-5.0,0.3132,,,0.0835,0.0835,0.3967,0.1761,-0.0926,False,0.0
2022-12-16,-1.0,4.0,-0.0115,,,-0.1113,-0.1113,-0.1228,-0.0954,-0.0159,False,0.0
2022-12-19,9.0,9.0,0.0918,,,-0.3794,-0.3794,-0.2876,-0.319,-0.0604,False,0.0
2022-12-20,9.0,12.0,-0.2468,,,-0.2799,-0.2799,-0.5267,-0.4069,0.127,False,0.0
2022-12-21,-1.0,-1.0,0.3013,,,-0.0112,-0.0112,0.2901,0.0511,-0.0623,False,0.0
2022-12-22,1.0,-1.0,0.0272,,,-0.0168,-0.0168,0.0104,0.0357,-0.0525,False,0.0
2022-12-23,7.0,8.0,0.073,,,-0.2358,-0.2358,-0.1628,-0.2743,0.0385,False,0.0
2022-12-27,8.0,9.0,-0.4015,,,0.0,0.0,-0.4015,-0.3113,0.3113,False,0.0
2022-12-28,3.0,4.0,0.2497,,,-0.4055,-0.4055,-0.1558,-0.1262,-0.2793,False,0.0
2022-12-29,-3.0,-5.0,-0.2138,,,0.2368,0.2368,0.023,0.1838,0.053,False,0.0
2022-12-30,5.0,5.0,-0.9423,,,-0.2029,-0.2029,-1.1452,-0.171,-0.0319,False,0.0
2023-01-03,-5.0,-9.0,0.236,,,0.2648,0.2648,0.5008,0.3164,-0.0516,False,0.0
2023-01-04,-9.0,-10.0,-0.3768,,,-0.406,0.3857,0.0089,0.3766,0.0091,True,0.7916
2023-01-05,5.0,2.0,-0.109,,,0.0113,0.0113,-0.0977,-0.0831,0.0944,False,0.0
2023-01-06,-21.0,-16.0,-0.627,,,0.5914,0.5914,-0.0356,0.645,-0.0536,False,0.0
2023-01-09,-3.0,-2.0,-0.9848,,,0.3756,0.3756,-0.6092,0.0959,0.2797,False,0.0
2023-01-10,6.0,8.0,0.1033,,,-0.2745,-0.2745,-0.1712,-0.2666,-0.0079,False,0.0
2023-01-11,-6.0,-7.0,-0.1033,,,0.3025,0.3025,0.1992,0.2655,0.037,False,0.0
2023-01-12,-13.0,-11.0,-0.4961,,,0.4632,0.4632,-0.0329,0.4367,0.0265,False,0.0
2023-01-13,7.0,6.0,-0.5284,,,-0.156,-0.156,-0.6844,-0.2157,0.0597,False,0.0
2023-01-17,0.0,4.0,1.0584,,,0.0725,0.0725,1.1309,-0.1031,0.1756,False,0.0
2023-01-18,-17.0,-16.0,-0.2795,,,0.6996,0.6996,0.4201,0.6141,0.0855,False,0.0
2023-01-19,5.0,2.0,0.3016,,,0.1217,0.1217,0.4233,-0.0831,0.2048,False,0.0
2023-01-20,8.0,9.0,0.1284,,,-0.2989,-0.2989,-0.1705,-0.3113,0.0124,False,0.0
2023-01-23,5.0,4.0,0.109,,,0.0,0.0,0.109,-0.1417,0.1417,False,0.0
2023-01-24,-3.0,-6.0,0.0,,,0.0,0.0,0.0,0.2131,-0.2131,False,0.0
2023-01-25,-4.0,0.0,0.0,,,0.0,0.0,0.0,0.045,-0.045,False,0.0
2023-01-26,4.0,3.0,0.0,,,-0.0222,-0.0222,-0.0222,-0.1046,0.0824,False,0.0
2023-01-27,4.0,3.0,0.0,,,-0.0776,-0.0776,-0.0776,-0.1046,0.027,False,0.0
2023-01-30,6.0,3.0,-0.5879,,,-0.1666,-0.1666,-0.7545,-0.1201,-0.0465,False,0.0
2023-01-31,-5.0,-3.0,0.0578,,,0.344,0.344,0.4018,0.1406,0.2034,False,0.0
2023-02-01,-15.0,-13.0,-0.1986,,,0.4256,0.4256,0.227,0.5108,-0.0852,False,0.0
2023-02-02,1.0,1.0,-0.2079,,,0.1433,0.1433,-0.0646,-0.0229,0.1662,False,0.0
2023-02-03,18.0,13.0,0.6919,,,-0.3641,-0.3641,0.3278,-0.5057,0.1416,False,0.0
2023-02-06,14.0,10.0,0.2728,,,-0.4987,-0.4987,-0.2259,-0.3869,-0.1118,False,0.0
2023-02-07,4.0,4.0,-0.0118,,,-0.1445,-0.1445,-0.1563,-0.134,-0.0105,False,0.0
2023-02-08,-3.0,-4.0,-0.0295,,,0.2278,0.2278,0.1983,0.1545,0.0733,False,0.0
2023-02-09,5.0,4.0,-0.1592,,,-0.2835,-0.2835,-0.4427,-0.1417,-0.1418,False,0.0
2023-02-10,6.0,7.0,0.4769,,,-0.3066,-0.3066,0.1703,-0.2373,-0.0693,False,0.0
2023-02-13,0.0,-2.0,0.135,,,0.0112,0.0112,0.1462,0.0727,-0.0615,False,0.0
2023-02-14,7.0,5.0,0.0835,,,-0.1564,-0.1564,-0.0729,-0.1864,0.03,False,0.0
2023-02-15,4.0,4.0,0.3729,,,-0.1679,-0.1679,0.205,-0.134,-0.0339,False,0.0
2023-02-16,2.0,5.0,0.1167,,,-0.1794,-0.1794,-0.0627,-0.1478,-0.0316,False,0.0
2023-02-17,-3.0,-4.0,0.1035,,,-0.0056,-0.0056,0.0979,0.1545,-0.1601,False,0.0
2023-02-21,13.0,13.0,0.0568,,,-0.6756,-0.6756,-0.6188,-0.4671,-0.2085,False,0.0
2023-02-22,-3.0,-2.0,0.3023,,,0.0169,0.0169,0.3192,0.0959,-0.079,False,0.0
2023-02-23,-4.0,-5.0,0.2421,,,0.3045,0.3045,0.5466,0.1915,0.113,False,0.0
2023-02-24,10.0,7.0,0.6781,,,-0.3102,-0.3102,0.3679,-0.2681,-0.0421,False,0.0
2023-02-27,-2.0,-3.0,-0.1367,,,0.1411,0.1411,0.0044,0.1175,0.0236,False,0.0
2023-02-28,1.0,0.0,-0.1801,,,0.186,0.186,0.0059,0.0064,0.1796,False,0.0
2023-03-01,9.0,9.0,-0.9697,,,-0.3666,-0.3666,-1.3363,-0.319,-0.0476,False,0.0
2023-03-02,5.0,7.0,0.6765,,,-0.2433,-0.2433,0.4332,-0.2296,-0.0137,False,0.0
2023-03-03,-6.0,-11.0,-0.1071,,,0.4014,0.4014,0.2943,0.3827,0.0187,False,0.0
2023-03-06,1.0,1.0,0.3571,,,-0.0226,-0.0226,0.3345,-0.0229,0.0003,False,0.0
2023-03-07,4.0,-1.0,0.4464,,,-0.0847,-0.0847,0.3617,0.0126,-0.0973,False,0.0
2023-03-08,3.0,1.0,-0.1567,,,-0.1639,-0.1639,-0.3206,-0.0383,-0.1256,False,0.0
2023-03-09,-12.0,-5.0,0.1926,,,0.3501,0.3501,0.5427,0.2532,0.0969,False,0.0
2023-03-10,-26.0,-23.0,-0.8727,,,0.8644,0.8644,-0.0083,0.8887,-0.0243,False,0.0
2023-03-13,-28.0,-15.0,-0.8292,,,0.7128,0.7128,-0.1164,0.6697,0.0431,False,0.0
2023-03-14,10.0,9.0,0.3281,,,-0.562,-0.562,-0.2339,-0.3268,-0.2352,False,0.0
2023-03-15,-19.0,-13.0,0.4721,,,0.7671,0.7671,1.2392,0.5416,0.2255,False,0.0
2023-03-16,13.0,5.0,-0.058,,,-0.4996,-0.4996,-0.5576,-0.2327,-0.2669,False,0.0
2023-03-17,-28.0,-17.0,-0.1378,,,0.7154,0.7154,0.5776,0.7283,-0.0129,False,0.0
2023-03-20,12.0,8.0,-0.1453,,,-0.4264,-0.4264,-0.5717,-0.3129,-0.1135,False,0.0
2023-03-21,17.0,12.0,0.0872,,,-0.3168,-0.3168,-0.2296,-0.4687,0.1519,False,0.0
2023-03-22,-19.0,-11.0,-0.0407,,,0.699,0.699,0.6583,0.483,0.216,False,0.0
2023-03-23,-15.0,-10.0,-0.8964,,,0.3532,0.3532,-0.5432,0.4229,-0.0697,False,0.0
2023-03-24,2.0,0.0,0.7117,,,-0.0716,-0.0716,0.6401,-0.0013,-0.0703,False,0.0
2023-03-27,18.0,15.0,0.2313,,,-0.6471,-0.6471,-0.4158,-0.5643,-0.0828,False,0.0
2023-03-28,4.0,2.0,-0.1585,,,-0.111,-0.111,-0.2695,-0.0753,-0.0357,False,0.0
2023-03-29,4.0,2.0,0.1991,,,-0.0333,-0.0333,0.1658,-0.0753,0.042,False,0.0
2023-03-30,-1.0,-2.0,-0.2355,,,0.222,0.222,-0.0135,0.0804,0.1416,False,0.0
2023-03-31,-6.0,-7.0,-0.0349,,,0.3487,0.3487,0.3138,0.2655,0.0832,False,0.0
2023-04-03,-8.0,-5.0,0.1455,,,-0.4929,0.2821,0.4276,0.2224,0.0598,True,0.7742
2023-04-04,-13.0,-8.0,0.0058,,,0.4155,0.4155,0.4213,0.3488,0.0667,False,0.0
2023-04-05,-3.0,-5.0,0.0015,,,0.0,0.0,0.0015,0.1838,-0.1838,False,0.0
2023-04-06,1.0,0.0,-0.0451,,,0.1768,0.1768,0.1317,0.0064,0.1704,False,0.0
2023-04-07,12.0,9.0,0.0,,,0.0,0.0,0.0,-0.3422,0.3422,False,0.0
2023-04-10,3.0,2.0,0.0829,,,0.0,0.0,0.0829,-0.0676,0.0676,False,0.0
2023-04-11,2.0,2.0,0.0857,,,-0.4259,-0.4259,-0.3402,-0.0599,-0.366,False,0.0
2023-04-12,-8.0,-2.0,-0.1977,,,0.1717,0.1717,-0.026,0.1344,0.0373,False,0.0
2023-04-13,5.0,4.0,-0.0771,,,-0.0664,-0.0664,-0.1435,-0.1417,0.0753,False,0.0
2023-04-14,9.0,7.0,0.0189,,,-0.194,-0.194,-0.1751,-0.2604,0.0664,False,0.0
2023-04-17,9.0,8.0,0.1397,,,-0.2277,-0.2277,-0.088,-0.2897,0.062,False,0.0
2023-04-18,0.0,-2.0,-0.0451,,,-0.0445,-0.0445,-0.0896,0.0727,-0.1172,False,0.0
2023-04-19,2.0,2.0,0.1395,,,-0.1726,-0.1726,-0.0331,-0.0599,-0.1127,False,0.0
2023-04-20,-8.0,-6.0,-0.1832,,,0.2838,0.2838,0.1006,0.2517,0.0321,False,0.0
2023-04-21,3.0,3.0,0.2833,,,-0.1335,-0.1335,0.1498,-0.0969,-0.0366,False,0.0
2023-04-24,-6.0,-5.0,0.0551,,,0.2501,0.2501,0.3052,0.2069,0.0432,False,0.0
2023-04-25,-17.0,-12.0,0.5236,,,0.5866,0.5866,1.1102,0.4969,0.0897,False,0.0
2023-04-26,3.0,3.0,-0.0851,,,-0.2265,-0.2265,-0.3116,-0.0969,-0.1296,False,0.0
2023-04-27,14.0,10.0,-0.0592,,,-0.349,-0.349,-0.4082,-0.3869,0.0379,False,0.0
2023-04-28,-9.0,-9.0,-0.159,,,0.4319,0.4319,0.2729,0.3473,0.0846,False,0.0
2023-05-01,13.0,15.0,0.0781,,,0.0,0.0,0.0781,-0.5257,0.5257,False,0.0
2023-05-02,-18.0,-15.0,0.0,,,0.0663,0.0663,0.0663,0.5925,-0.5262,False,0.0
2023-05-03,-9.0,-6.0,0.0,,,0.3583,0.3583,0.3583,0.2594,0.0989,False,0.0
2023-05-04,-8.0,-1.0,-0.1013,,,0.0385,0.0385,-0.0628,0.1051,-0.0666,False,0.0
2023-05-05,12.0,7.0,0.0101,,,-0.2533,-0.2533,-0.2432,-0.2836,0.0303,False,0.0
2023-05-08,8.0,8.0,0.0347,,,-0.2872,-0.2872,-0.2525,-0.282,-0.0052,False,0.0
2023-05-09,2.0,1.0,0.1099,,,-0.1494,-0.1494,-0.0395,-0.0306,-0.1188,False,0.0
2023-05-10,-14.0,-10.0,0.1733,,,0.4035,0.4035,0.5768,0.4152,-0.0117,False,0.0
2023-05-11,-1.0,-4.0,0.2291,,,0.2314,0.2314,0.4605,0.139,0.0924,False,0.0
2023-05-12,9.0,7.0,0.1366,,,-0.2866,-0.2866,-0.15,-0.2604,-0.0262,False,0.0
2023-05-15,1.0,4.0,-0.0791,,,-0.0939,-0.0939,-0.173,-0.1108,0.0169,False,0.0
2023-05-16,6.0,4.0,0.3317,,,-0.1437,-0.1437,0.188,-0.1494,0.0057,False,0.0
2023-05-17,6.0,3.0,0.3292,,,-0.2493,-0.2493,0.0799,-0.1201,-0.1292,False,0.0
2023-05-18,11.0,8.0,0.533,,,-0.3333,-0.3333,0.1997,-0.3052,-0.0281,False,0.0
2023-05-19,7.0,5.0,-0.4202,,,-0.1726,-0.1726,-0.5928,-0.1864,0.0138,False,0.0
2023-05-22,1.0,2.0,0.4145,,,-0.0669,-0.0669,0.3476,-0.0522,-0.0147,False,0.0
2023-05-23,-1.0,-2.0,0.1974,,,0.039,0.039,0.2364,0.0804,-0.0414,False,0.0
2023-05-24,-1.0,3.0,0.1347,,,-0.1786,-0.1786,-0.0439,-0.0661,-0.1125,False,0.0
2023-05-25,15.0,10.0,0.2688,,,-0.3301,-0.3301,-0.0613,-0.3946,0.0645,False,0.0
2023-05-26,2.0,-3.0,-0.2051,,,0.0,0.0,-0.2051,0.0866,-0.0866,False,0.0
2023-05-30,-11.0,-11.0,0.2291,,,0.6368,0.6368,0.8659,0.4213,0.2155,False,0.0
2023-05-31,-7.0,-5.0,0.4341,,,0.2114,0.2114,0.6455,0.2146,-0.0032,False,0.0
2023-06-01,-4.0,-3.0,-0.2337,,,0.0667,0.0667,-0.167,0.1329,-0.0662,False,0.0
2023-06-02,14.0,8.0,-0.151,,,-0.3003,-0.3003,-0.4513,-0.3283,0.028,False,0.0
2023-06-05,-2.0,0.0,0.3144,,,0.0612,0.0612,0.3756,0.0295,0.0317,False,0.0
2023-06-06,3.0,1.0,0.1969,,,0.0111,0.0111,0.208,-0.0383,0.0494,False,0.0
2023-06-07,8.0,9.0,0.1362,,,-0.3233,-0.3233,-0.1871,-0.3113,-0.012,False,0.0
2023-06-08,-6.0,-6.0,-0.25,,,0.3011,0.3011,0.0511,0.2362,0.0649,False,0.0
2023-06-09,5.0,2.0,0.2304,,,-0.1393,-0.1393,0.0911,-0.0831,-0.0562,False,0.0
2023-06-12,-3.0,-2.0,0.2298,,,0.1003,0.1003,0.3301,0.0959,0.0044,False,0.0
2023-06-13,12.0,11.0,0.207,,,-0.2733,-0.2733,-0.0663,-0.4008,0.1275,False,0.0
2023-06-14,5.0,-1.0,-0.1468,,,0.1395,0.1395,-0.0073,0.0049,0.1346,False,0.0
2023-06-15,-15.0,-11.0,-0.2521,,,0.3952,0.3952,0.1431,0.4522,-0.057,False,0.0
2023-06-16,8.0,5.0,-0.0702,,,-0.1278,-0.1278,-0.198,-0.1941,0.0663,False,0.0
2023-06-20,-3.0,-3.0,0.7843,,,0.1445,0.1445,0.9288,0.1252,0.0193,False,0.0
2023-06-21,-1.0,-2.0,-0.0446,,,0.1055,0.1055,0.0609,0.0804,0.0251,False,0.0
2023-06-22,8.0,8.0,-0.0028,,,0.0,0.0,-0.0028,-0.282,0.282,False,0.0
2023-06-23,-4.0,-6.0,0.0,,,-0.1332,-0.1332,-0.1332,0.2208,-0.354,False,0.0
2023-06-26,-3.0,-2.0,0.8145,,,0.1277,0.1277,0.9422,0.0959,0.0318,False,0.0
2023-06-27,6.0,5.0,-0.2366,,,-0.1833,-0.1833,-0.4199,-0.1787,-0.0046,False,0.0
2023-06-28,-5.0,-6.0,0.336,,,0.2165,0.2165,0.5525,0.2285,-0.012,False,0.0
2023-06-29,17.0,14.0,0.109,,,-0.506,-0.506,-0.397,-0.5273,0.0213,False,0.0
2023-06-30,-1.0,-4.0,-0.0028,,,0.1671,0.1671,0.1643,0.139,0.0281,False,0.0
2023-07-03,6.0,5.0,-0.156,,,-0.1727,-0.1727,-0.3287,-0.1787,0.006,False,0.0
2023-07-05,6.0,9.0,0.0897,,,-0.1953,-0.1953,-0.1056,-0.2959,0.1006,False,0.0
2023-07-06,12.0,10.0,0.0483,,,-1.2025,-0.4107,-0.3624,-0.3715,-0.0392,True,0.7855
2023-07-07,-2.0,1.0,-0.4077,,,-0.1697,-0.1697,-0.5774,0.0002,-0.1699,False,0.0
2023-07-10,-10.0,-5.0,0.1522,,,0.198,0.198,0.3502,0.2378,-0.0398,False,0.0
2023-07-11,-1.0,-2.0,-0.3116,,,0.1412,0.1412,-0.1704,0.0804,0.0608,False,0.0
2023-07-12,-17.0,-13.0,-0.6038,,,0.5347,0.5347,-0.0691,0.5262,0.0085,False,0.0
