date,series,value,global_z,roll60_z,roll20_z,pre60_z,hit
2024-01-02,FX_ret_pct,0.5996156283777365,2.380168149594402,2.825907151120546,2.060574745359234,3.0897208220331964,pre60
2024-05-06,FX_ret_pct,-0.46236135415609336,-1.857657142570432,-4.626262487476211,-3.737659336829536,-5.923213122706719,r60+r20+pre60
2024-08-02,FX_ret_pct,-1.1677363481216174,-4.672460136469116,-5.86630272752698,-3.345567968664971,-9.26067099129049,global+r60+r20+pre60
2024-10-08,FX_ret_pct,0.5967198213542302,2.3686124149153285,2.378699994255842,3.227145847083323,2.5223660590248462,r20
2024-11-06,FX_ret_pct,1.0292118380163862,4.094474309301419,3.944985314684279,3.005021754736133,4.665941889386503,global+r60+r20+pre60
2025-01-21,FX_ret_pct,-0.7358163110386728,-2.948880729902678,-3.195184287847736,-3.920415054565974,-3.580223166112608,r60+r20+pre60
2025-05-06,FX_ret_pct,-0.7482605492531658,-2.9985395344855,-3.188845786666065,-2.4673437690990134,-3.572633154421657,r60+pre60
2025-08-04,FX_ret_pct,-0.46700479604926404,-1.8761868243066833,-3.115195684919671,-3.027747315750426,-3.4627986297418416,r60+r20+pre60
2021-11-26,d10y_bp,-15.999999999999993,-2.636875839097666,-3.3580293458387165,-2.5153702060948806,-3.7836058238239945,r60+pre60
2022-02-28,d10y_bp,-13.99999999999999,-2.3129597006077174,-2.8152473321074467,-2.2564654714004746,-3.077077173608195,pre60
2022-06-13,d10y_bp,28.000000000000025,4.48927920768119,3.313432112458698,2.8132966520668305,3.7434348201883956,global+r60+pre60
2022-09-22,d10y_bp,19.00000000000004,3.031656584476427,2.4408330866166943,2.346460080333792,2.621509911391134,global
2022-09-26,d10y_bp,18.999999999999993,3.0316565844764196,2.3424384552839776,2.0327344960358467,2.4645612273855058,global
2022-09-28,d10y_bp,-25.0,-4.0944984623024325,-3.2749865873457926,-2.8699698442801336,-3.635061591762414,global+r60+pre60
2022-11-10,d10y_bp,-30.00000000000003,-4.904288808527307,-3.5741710802367628,-3.0410538992414002,-4.1173872680027905,global+r60+r20+pre60
2023-03-10,d10y_bp,-23.0,-3.7705823238124845,-3.0372375918108787,-2.9147393068934093,-3.3694478110939787,global+r60+pre60
2023-11-14,d10y_bp,-18.99999999999995,-3.122750046832581,-2.4892998329151586,-1.9299138801722415,-2.6592289006023155,global
2024-04-10,d10y_bp,18.99999999999995,3.0316565844764125,2.8456822642850006,2.635914244077791,3.1220192069778308,global+pre60
2024-08-02,d10y_bp,-19.00000000000004,-3.122750046832595,-2.9473128584968515,-2.8718809277217607,-3.2457204025871325,global+pre60
2024-11-06,d10y_bp,16.000000000000014,2.5457823767415015,3.039123412162076,2.5307166886656733,3.3589663185142964,r60+pre60
2026-03-20,d10y_bp,13.999999999999968,2.2218662382515464,3.394101235560896,2.5167670872916323,3.849715194381235,r60+pre60
2021-11-04,d5y_bp,-8.999999999999986,-1.357677878941109,-2.8544540069085564,-2.3308743827138847,-3.1283837695944383,pre60
2021-11-10,d5y_bp,14.999999999999991,2.1442026240060237,3.532085672040086,2.4370114408983388,4.021003460542626,r60+pre60
2021-11-26,d5y_bp,-18.000000000000014,-2.670883067546289,-3.876458486743217,-2.5296577632494897,-4.548271499332217,r60+pre60
