date,ret_tr_pct,sig_uncond,sig_garch,sig_garch_t,sig_ewma,sig_dnorm,m1_var_95,m1_var_99,garch_var_95,garch_var_99,garch_t_var_95,garch_t_var_99,ewma_var_95,ewma_var_99,dnorm_var_95,dnorm_var_99,ret_rmb_pct,rmb_sig_uncond,rmb_sig_garch,rmb_sig_ewma,rmb_sig_dnorm,rmb_m1_var_95,rmb_m1_var_99,rmb_garch_var_95,rmb_garch_var_99,rmb_ewma_var_95,rmb_ewma_var_99,rmb_dnorm_var_95,rmb_dnorm_var_99
2024-07-19,-0.1637,0.265858,0.254121,0.253876,0.23197,0.265858,0.43731,0.618466,0.418004,0.591162,0.4176,0.590591,0.381568,0.539632,0.43731,0.618466,-0.0329,0.283719,0.2557,0.219231,0.283719,0.46669,0.660017,0.4206,0.594834,0.360614,0.509998,0.466689,0.660015
2024-07-22,-0.0765,0.264829,0.251893,0.251325,0.22845,0.26483,0.435617,0.616072,0.414338,0.585978,0.413404,0.584657,0.375777,0.531443,0.435618,0.616073,-0.0201,0.274896,0.25207,0.212705,0.274896,0.452176,0.639491,0.414631,0.586391,0.349879,0.494817,0.452177,0.639491
2024-07-23,0.0656,0.264888,0.248094,0.24694,0.222282,0.264888,0.435714,0.616209,0.408089,0.57714,0.406192,0.574457,0.365631,0.517094,0.435715,0.61621,0.0821,0.274854,0.248371,0.206284,0.274854,0.452107,0.639392,0.408546,0.577787,0.339317,0.479879,0.452107,0.639392
2024-07-24,-0.1367,0.264658,0.244276,0.242531,0.216108,0.264658,0.435336,0.615673,0.40181,0.568259,0.398939,0.5642,0.355477,0.502733,0.435336,0.615674,-0.3101,0.274604,0.244969,0.201009,0.274604,0.451697,0.638812,0.402949,0.569871,0.330639,0.467606,0.451697,0.638812
2024-07-25,0.082,0.264842,0.241642,0.239559,0.212183,0.264842,0.435639,0.616102,0.397476,0.562131,0.39405,0.557286,0.349021,0.493602,0.435639,0.616103,-0.3485,0.271207,0.249296,0.209165,0.271207,0.446108,0.630909,0.410068,0.579938,0.344055,0.48658,0.446108,0.630908
2024-07-26,0.2729,0.264696,0.238122,0.235514,0.206698,0.264696,0.435398,0.615761,0.391687,0.553944,0.387398,0.547877,0.339997,0.480841,0.435398,0.615762,0.5381,0.271224,0.25512,0.220027,0.271224,0.446137,0.630949,0.419647,0.593485,0.361923,0.51185,0.446136,0.630948
2024-07-29,0.1307,0.263781,0.240562,0.238703,0.211256,0.263781,0.433893,0.613633,0.395701,0.55962,0.392642,0.555294,0.347495,0.491444,0.433893,0.613634,0.2616,0.273048,0.270612,0.25076,0.273047,0.449136,0.635191,0.445129,0.629524,0.412475,0.583342,0.449136,0.63519
2024-07-30,0.1415,0.263509,0.237935,0.235762,0.207307,0.263509,0.433446,0.613001,0.391379,0.553508,0.387805,0.548453,0.340999,0.482258,0.433446,0.613001,0.023,0.273324,0.270777,0.251423,0.273325,0.449591,0.635835,0.445401,0.629908,0.413566,0.584886,0.449592,0.635835
2024-07-31,0.4286,0.263491,0.235609,0.233193,0.203958,0.263491,0.433416,0.612959,0.387553,0.548097,0.38358,0.542478,0.335491,0.474468,0.433416,0.612959,-0.0109,0.273316,0.266909,0.243829,0.273317,0.449578,0.635816,0.439038,0.620909,0.401074,0.567219,0.449578,0.635816
2024-08-01,0.3351,0.263846,0.247239,0.247037,0.223886,0.263847,0.434001,0.613786,0.406684,0.575153,0.406352,0.574683,0.36827,0.520826,0.434002,0.613787,0.678,0.273178,0.263123,0.236416,0.273178,0.44935,0.635493,0.43281,0.612102,0.388881,0.549975,0.44935,0.635493
2024-08-02,0.8221,0.264095,0.251904,0.252489,0.232067,0.264095,0.434409,0.614364,0.414357,0.586005,0.415319,0.587365,0.381726,0.539857,0.43441,0.614365,-0.3456,0.276219,0.287473,0.283055,0.27622,0.454353,0.642569,0.472864,0.668748,0.465597,0.65847,0.454354,0.64257
2024-08-05,-0.2196,0.266834,0.295673,0.303492,0.301951,0.266835,0.438915,0.620736,0.486353,0.687825,0.499214,0.706013,0.49668,0.702429,0.438916,0.620737,-0.6395,0.271496,0.290883,0.287192,0.271497,0.446584,0.631582,0.478474,0.676682,0.472402,0.668095,0.446585,0.631583
2024-08-06,-0.4138,0.265369,0.293265,0.300184,0.297653,0.26537,0.436506,0.617329,0.482392,0.682223,0.493772,0.698317,0.48961,0.692431,0.436507,0.61733,-0.0456,0.272254,0.310778,0.319481,0.272255,0.447831,0.633345,0.511198,0.722962,0.525514,0.743208,0.447831,0.633346
2024-08-07,-0.1078,0.266781,0.299758,0.307589,0.305868,0.266782,0.438829,0.620613,0.493071,0.697326,0.505953,0.715543,0.503123,0.711542,0.438829,0.620614,0.1671,0.272114,0.306178,0.30995,0.272114,0.4476,0.633018,0.503632,0.712262,0.509836,0.721036,0.4476,0.633019
2024-08-08,-0.1079,0.26651,0.294537,0.300872,0.297724,0.26651,0.438382,0.619982,0.484484,0.685181,0.494905,0.69992,0.489726,0.692595,0.438382,0.619982,-0.126,0.26955,0.302972,0.303282,0.26955,0.443383,0.627054,0.498359,0.704804,0.498869,0.705525,0.443383,0.627054
2024-08-09,0.151,0.26665,0.289707,0.294797,0.289861,0.26665,0.438612,0.620308,0.476539,0.673945,0.484912,0.685787,0.476793,0.674304,0.438613,0.620308,0.0297,0.269636,0.299536,0.295658,0.269636,0.443524,0.627255,0.492706,0.69681,0.486328,0.687789,0.443525,0.627255
2024-08-12,0.2153,0.265516,0.285898,0.290045,0.283455,0.265516,0.436748,0.617671,0.470273,0.665084,0.477095,0.674732,0.466254,0.6594,0.436748,0.617671,0.3325,0.268996,0.295208,0.286743,0.268996,0.442472,0.625766,0.485587,0.686742,0.471664,0.667051,0.442472,0.625766
2024-08-13,0.2524,0.265415,0.283866,0.287441,0.279834,0.265415,0.436581,0.617435,0.466931,0.660357,0.472811,0.668673,0.460299,0.650977,0.436581,0.617435,-0.0072,0.269655,0.296835,0.289693,0.269655,0.443556,0.627299,0.488265,0.690528,0.476516,0.673912,0.443556,0.627299
2024-08-14,0.1447,0.265315,0.28307,0.286322,0.278264,0.265315,0.436416,0.617202,0.465622,0.658506,0.470972,0.666072,0.457716,0.647326,0.436417,0.617202,-0.1016,0.26964,0.292599,0.280873,0.26964,0.443531,0.627263,0.481297,0.680674,0.462008,0.653395,0.443531,0.627263
2024-08-15,-0.2252,0.26472,0.279499,0.281969,0.272105,0.26472,0.435438,0.615818,0.459748,0.650199,0.463812,0.655946,0.447586,0.632999,0.435439,0.615819,0.2667,0.26976,0.289167,0.273451,0.26976,0.443729,0.627543,0.47565,0.672689,0.4498,0.63613,0.443728,0.627543
2024-08-16,0.1019,0.26469,0.278193,0.280308,0.269521,0.26469,0.435389,0.615748,0.4576,0.647161,0.461079,0.652082,0.443336,0.626987,0.435389,0.615749,-0.0236,0.270176,0.28886,0.273051,0.270176,0.444413,0.628511,0.475145,0.671974,0.449142,0.635199,0.444413,0.628511
2024-08-19,0.1714,0.264322,0.274173,0.275496,0.2625,0.264323,0.434784,0.614893,0.450987,0.637809,0.453163,0.640886,0.431786,0.610654,0.434784,0.614894,-0.1796,0.269409,0.284874,0.264796,0.269409,0.44315,0.626725,0.468589,0.662702,0.435563,0.615995,0.44315,0.626725
2024-08-20,0.262,0.264459,0.271554,0.272366,0.257943,0.264459,0.435008,0.615211,0.446679,0.631716,0.448016,0.633606,0.42429,0.600053,0.435009,0.615211,0.1597,0.269599,0.283009,0.260471,0.269599,0.443463,0.627168,0.465522,0.658365,0.428449,0.605934,0.443463,0.627168
2024-08-21,0.1494,0.262884,0.271614,0.272403,0.258188,0.262884,0.432417,0.611546,0.446778,0.631856,0.448076,0.633692,0.424694,0.600623,0.432417,0.611546,0.183,0.268473,0.28038,0.255548,0.268473,0.441612,0.624549,0.461196,0.652247,0.420351,0.594481,0.441612,0.624549
2024-08-22,-0.2562,0.262959,0.268606,0.268844,0.252984,0.262959,0.432541,0.611721,0.44183,0.624858,0.442221,0.625412,0.416133,0.588516,0.432541,0.611721,-0.1217,0.268491,0.278243,0.251785,0.268491,0.441641,0.624591,0.457682,0.647277,0.414162,0.585728,0.441641,0.624591
2024-08-23,0.2829,0.260714,0.268809,0.269068,0.253178,0.260714,0.428848,0.606498,0.442164,0.62533,0.442589,0.625932,0.416452,0.588967,0.428849,0.6065,0.0082,0.26743,0.275445,0.245928,0.26743,0.439895,0.622122,0.453079,0.640768,0.404527,0.572103,0.439896,0.622123
2024-08-26,0.0533,0.26105,0.269735,0.270158,0.255059,0.26105,0.4294,0.60728,0.443687,0.627484,0.444383,0.628469,0.419546,0.593343,0.429402,0.607281,0.0084,0.267358,0.271612,0.238445,0.267359,0.439778,0.621955,0.446774,0.631851,0.392218,0.554694,0.439778,0.621956
2024-08-27,0.0373,0.260973,0.265525,0.265195,0.247633,0.260973,0.429274,0.6071,0.436762,0.61769,0.436219,0.616923,0.407331,0.576069,0.429275,0.607102,0.0822,0.267342,0.267821,0.23119,0.267343,0.439751,0.621918,0.44054,0.623033,0.380284,0.537817,0.439752,0.621919
2024-08-28,-0.0586,0.26096,0.261332,0.260265,0.240263,0.26096,0.429253,0.607071,0.429865,0.607937,0.42811,0.605454,0.395208,0.558924,0.429254,0.607072,-0.0572,0.267333,0.264391,0.225049,0.267333,0.439735,0.621896,0.434897,0.615053,0.370184,0.523533,0.439736,0.621897
2024-08-29,-0.1066,0.259973,0.257417,0.255657,0.233385,0.259974,0.42763,0.604776,0.423425,0.598829,0.420531,0.594736,0.383896,0.542924,0.427631,0.604777,-0.4905,0.266968,0.260955,0.218643,0.266968,0.439135,0.621047,0.429244,0.607059,0.359646,0.508629,0.439136,0.621048
2024-08-30,-0.1922,0.260098,0.254162,0.251842,0.227777,0.260099,0.427835,0.605066,0.418071,0.591257,0.414254,0.585859,0.374671,0.529878,0.427837,0.605068,-0.2937,0.268839,0.27353,0.243663,0.26884,0.442214,0.625401,0.449929,0.636313,0.400802,0.566834,0.442215,0.625403
2024-09-03,0.3041,0.260358,0.252879,0.250435,0.225801,0.260359,0.428264,0.605672,0.415961,0.588273,0.411941,0.582588,0.371419,0.52528,0.428265,0.605673,0.739,0.269272,0.275308,0.246952,0.269272,0.442925,0.626407,0.452854,0.640449,0.406211,0.574484,0.442926,0.626408
2024-09-04,0.3563,0.260906,0.255509,0.25382,0.231247,0.260907,0.429165,0.606946,0.420287,0.594391,0.417509,0.590462,0.380379,0.537951,0.429166,0.606948,0.2298,0.27303,0.30202,0.300155,0.273031,0.449108,0.63515,0.496792,0.702589,0.493726,0.698252,0.449109,0.635152
2024-09-05,0.1273,0.259188,0.260336,0.259692,0.240591,0.259189,0.426339,0.602949,0.428226,0.605619,0.427168,0.604122,0.395747,0.559686,0.426339,0.60295,-0.1515,0.273328,0.300306,0.296405,0.273329,0.449598,0.635844,0.493973,0.698601,0.487557,0.689528,0.449599,0.635845
2024-09-06,0.0,0.259104,0.257244,0.256104,0.235336,0.259104,0.4262,0.602753,0.423141,0.598427,0.421265,0.595774,0.387104,0.547463,0.4262,0.602754,-0.0635,0.27353,0.297503,0.289762,0.273531,0.44993,0.636313,0.489363,0.692082,0.476629,0.674073,0.449931,0.636315
2024-09-09,0.2119,0.259026,0.253134,0.251298,0.228167,0.259027,0.426072,0.602573,0.416381,0.588866,0.41336,0.584594,0.375312,0.530785,0.426073,0.602574,0.5738,0.272955,0.293635,0.281365,0.272956,0.448984,0.634976,0.483001,0.683084,0.462817,0.654539,0.448986,0.634978
2024-09-10,0.2695,0.259243,0.252253,0.250395,0.227224,0.259243,0.426429,0.603077,0.414931,0.586817,0.411875,0.582495,0.37376,0.528591,0.426429,0.603078,0.3707,0.274941,0.306636,0.306873,0.274942,0.45225,0.639594,0.504386,0.713328,0.504775,0.713878,0.452251,0.639596
2024-09-11,-0.0264,0.259336,0.253372,0.251879,0.22998,0.259336,0.426581,0.603293,0.416771,0.589419,0.414316,0.585947,0.378293,0.535001,0.426582,0.603294,-0.0447,0.269299,0.309026,0.311072,0.2693,0.44297,0.62647,0.508316,0.718886,0.511682,0.723647,0.442972,0.626473
2024-09-12,-0.0898,0.259319,0.249388,0.247246,0.223067,0.259319,0.426553,0.603253,0.410218,0.58015,0.406696,0.575169,0.366923,0.518921,0.426554,0.603254,-0.1165,0.269213,0.304753,0.301794,0.269214,0.442829,0.626271,0.501288,0.708946,0.496421,0.702064,0.44283,0.626273
2024-09-13,0.2164,0.259451,0.24606,0.243405,0.217387,0.259451,0.426771,0.60356,0.404745,0.57241,0.400377,0.566234,0.357581,0.505708,0.426772,0.603562,-0.1256,0.26883,0.301316,0.293989,0.268831,0.442198,0.625379,0.495635,0.700952,0.483582,0.683906,0.4422,0.625381
2024-09-16,0.2685,0.259636,0.245549,0.243009,0.217328,0.259637,0.427076,0.603992,0.403903,0.57122,0.399725,0.565312,0.357483,0.505571,0.427077,0.603993,0.308,0.269011,0.298115,0.286688,0.269012,0.442497,0.625801,0.490369,0.693505,0.471573,0.666923,0.442498,0.625803
2024-09-17,-0.0526,0.259798,0.246938,0.24488,0.220733,0.259798,0.427342,0.604368,0.406188,0.574451,0.402804,0.569665,0.363084,0.513492,0.427342,0.604369,-0.0526,0.269281,0.298662,0.288011,0.269282,0.442941,0.626429,0.491269,0.694778,0.47375,0.670001,0.442942,0.626431
2024-09-18,0.0,0.259869,0.243212,0.24058,0.214396,0.259869,0.427458,0.604533,0.400059,0.565784,0.395731,0.559662,0.352661,0.49875,0.427459,0.604533,-0.206,0.268859,0.294747,0.279534,0.268859,0.442246,0.625446,0.484829,0.685669,0.459806,0.650281,0.442247,0.625448
2024-09-19,-0.1368,0.259566,0.239232,0.235966,0.207865,0.259567,0.426961,0.603829,0.393513,0.556526,0.38814,0.548927,0.341917,0.483556,0.426961,0.60383,-0.3305,0.269167,0.293285,0.275676,0.269168,0.442753,0.626164,0.482424,0.682268,0.45346,0.641305,0.442755,0.626166
2024-09-20,0.0,0.259771,0.236973,0.233469,0.204299,0.259772,0.427298,0.604306,0.389796,0.55127,0.384033,0.543118,0.336052,0.475262,0.427299,0.604307,-0.2408,0.269862,0.295596,0.279269,0.269863,0.443896,0.62778,0.486226,0.687645,0.45937,0.649664,0.443897,0.627782
2024-09-23,-0.0316,0.258019,0.23299,0.228839,0.198076,0.25802,0.424415,0.600229,0.383246,0.542006,0.376418,0.532349,0.325815,0.460783,0.424417,0.600231,-0.0273,0.270127,0.294936,0.277112,0.270128,0.444332,0.628397,0.48514,0.68611,0.455821,0.644645,0.444334,0.628399
2024-09-24,0.1053,0.25794,0.229111,0.224315,0.192197,0.257941,0.424285,0.600045,0.376865,0.532982,0.368976,0.521824,0.316146,0.447109,0.424287,0.600048,-0.1645,0.270148,0.290976,0.268753,0.270149,0.444367,0.628446,0.478627,0.676898,0.442072,0.6252,0.444369,0.628448
2024-09-25,-0.1897,0.256929,0.226016,0.220834,0.188119,0.25693,0.422622,0.597694,0.371774,0.525781,0.363251,0.513727,0.309437,0.437621,0.422624,0.597696,-0.194,0.27021,0.288675,0.263663,0.270211,0.444469,0.62859,0.474841,0.671544,0.433699,0.613359,0.444471,0.628593
2024-09-26,-0.058,0.257249,0.225709,0.220908,0.188214,0.25725,0.423149,0.598439,0.371269,0.525067,0.363372,0.513899,0.309594,0.437843,0.423151,0.598441,-0.3557,0.27048,0.287037,0.26001,0.270481,0.444912,0.629217,0.472148,0.667735,0.42769,0.604861,0.444914,0.629219
2024-09-27,0.2582,0.256837,0.222054,0.216708,0.183033,0.256838,0.422471,0.597479,0.365256,0.516564,0.356462,0.504127,0.30107,0.425789,0.422472,0.597482,0.2653,0.271192,0.290473,0.266721,0.271193,0.446083,0.630873,0.477799,0.675727,0.43873,0.620473,0.446085,0.630876
2024-09-30,-0.1422,0.257151,0.22452,0.220317,0.18839,0.257152,0.422987,0.59821,0.369313,0.522301,0.362399,0.512523,0.309883,0.438252,0.422989,0.598212,-0.0495,0.271586,0.290134,0.266636,0.271587,0.446732,0.631791,0.477241,0.674939,0.43859,0.620276,0.446734,0.631794
2024-10-01,0.0,0.257422,0.222685,0.218453,0.185943,0.257423,0.423433,0.598841,0.366295,0.518032,0.359333,0.508187,0.305857,0.432559,0.423435,0.598843,-0.0014,0.271629,0.286369,0.258797,0.27163,0.446802,0.63189,0.471048,0.666179,0.425696,0.602041,0.446804,0.631893
2024-10-02,0.1527,0.257422,0.218664,0.213853,0.180278,0.257423,0.423433,0.598841,0.359681,0.508678,0.351767,0.497487,0.29654,0.419381,0.423435,0.598843,0.1527,0.27163,0.282487,0.250914,0.271631,0.446803,0.631892,0.464663,0.65715,0.412728,0.583701,0.446805,0.631895
2024-10-03,-0.3028,0.251295,0.216946,0.21222,0.178744,0.251296,0.413356,0.584588,0.356855,0.504683,0.349081,0.493687,0.294015,0.415811,0.413357,0.58459,-0.3028,0.266064,0.279833,0.246129,0.266065,0.437648,0.618944,0.460298,0.650976,0.404857,0.572569,0.43765,0.618946
2024-10-04,-0.4747,0.252201,0.222928,0.219878,0.188504,0.252201,0.414845,0.586694,0.366694,0.518597,0.361677,0.511502,0.310069,0.438516,0.414846,0.586696,-0.4747,0.266813,0.281613,0.249892,0.266814,0.438881,0.620687,0.463224,0.655115,0.411047,0.581323,0.438882,0.620689
2024-10-07,-0.2677,0.25434,0.240048,0.24011,0.216615,0.25434,0.418363,0.59167,0.394855,0.558423,0.394956,0.558567,0.35631,0.503911,0.418364,0.591672,-0.2677,0.268703,0.290815,0.268737,0.268704,0.44199,0.625084,0.478361,0.676522,0.442045,0.625162,0.441991,0.625086
2024-10-08,0.0482,0.254554,0.242076,0.242554,0.220015,0.254554,0.418715,0.592168,0.398191,0.563141,0.398978,0.564254,0.361902,0.51182,0.418716,0.592169,0.6449,0.268895,0.290945,0.268675,0.268896,0.442305,0.62553,0.478576,0.676826,0.441943,0.625018,0.442307,0.625532
2024-10-09,-0.1931,0.251814,0.23827,0.238069,0.213639,0.251814,0.414208,0.585794,0.39193,0.554288,0.3916,0.553821,0.351414,0.496987,0.414208,0.585794,0.1223,0.269156,0.308526,0.304645,0.269156,0.442734,0.626137,0.507494,0.717724,0.501111,0.708696,0.442735,0.626138
2024-10-10,0.0322,0.25137,0.237521,0.237249,0.212462,0.25137,0.413479,0.584762,0.390698,0.552545,0.39025,0.551912,0.349479,0.494251,0.413479,0.584762,-0.0017,0.267988,0.304861,0.29688,0.267989,0.440814,0.623421,0.501467,0.709199,0.488337,0.690631,0.440815,0.623423
2024-10-11,0.0,0.249287,0.233693,0.232799,0.206141,0.249287,0.410053,0.579917,0.384402,0.543641,0.382932,0.541561,0.339081,0.479545,0.410053,0.579917,-0.1796,0.266402,0.300638,0.287836,0.266403,0.438205,0.619732,0.49452,0.699375,0.473461,0.669593,0.438207,0.619734
2024-10-15,0.2252,0.248978,0.229822,0.228335,0.199861,0.248979,0.409544,0.579198,0.378034,0.534634,0.375588,0.531176,0.328751,0.464936,0.409545,0.579199,0.9654,0.266245,0.298359,0.282514,0.266246,0.437947,0.619366,0.490771,0.694073,0.464707,0.657211,0.437949,0.619369
2024-10-16,0.1391,0.24826,0.230455,0.229274,0.201471,0.24826,0.408363,0.577527,0.379075,0.536107,0.377133,0.53336,0.3314,0.468682,0.408363,0.577527,0.1391,0.272247,0.339672,0.361863,0.272248,0.44782,0.633329,0.558727,0.790179,0.595229,0.841802,0.447821,0.63333
2024-10-17,-0.2731,0.246364,0.228295,0.226884,0.198283,0.246364,0.405245,0.573118,0.375522,0.531082,0.373201,0.527799,0.326156,0.461266,0.405245,0.573117,-0.2394,0.270612,0.335255,0.35249,0.270613,0.44513,0.629525,0.551461,0.779904,0.579811,0.819997,0.445131,0.629526
2024-10-18,-0.0161,0.246478,0.231269,0.230545,0.203549,0.246478,0.405432,0.573383,0.380415,0.538001,0.379223,0.536316,0.334818,0.473516,0.405432,0.573383,-0.2987,0.270848,0.333236,0.346746,0.270848,0.445518,0.630074,0.54814,0.775208,0.570363,0.806636,0.445518,0.630075
2024-10-21,-0.3654,0.245143,0.227461,0.226169,0.197387,0.245142,0.403235,0.570276,0.37415,0.529142,0.372025,0.526136,0.324683,0.459182,0.403235,0.570275,-0.1207,0.270203,0.332876,0.344053,0.270203,0.444457,0.628573,0.547548,0.77437,0.565932,0.80037,0.444457,0.628573
2024-10-22,-0.1616,0.246382,0.235569,0.235775,0.21127,0.246381,0.405274,0.573158,0.387487,0.548003,0.387826,0.548482,0.347518,0.491478,0.405273,0.573157,-0.104,0.270128,0.328794,0.334879,0.270128,0.444333,0.628399,0.540833,0.764873,0.550843,0.779029,0.444334,0.628399
2024-10-23,-0.1457,0.246714,0.233909,0.233881,0.208624,0.246713,0.40582,0.57393,0.384757,0.544143,0.384711,0.544078,0.343165,0.485321,0.405819,0.573929,-0.1148,0.270264,0.324675,0.325675,0.270264,0.444556,0.628714,0.534058,0.755291,0.535703,0.757618,0.444557,0.628715
2024-10-24,0.1618,0.245549,0.231865,0.231561,0.205393,0.245549,0.403904,0.571222,0.381396,0.539389,0.380894,0.53868,0.33785,0.477805,0.403903,0.57122,0.0747,0.269566,0.320818,0.317004,0.269567,0.44341,0.627092,0.527714,0.74632,0.521439,0.737445,0.44341,0.627093
2024-10-25,-0.1187,0.244473,0.230327,0.229865,0.203041,0.244472,0.402133,0.568717,0.378865,0.53581,0.378105,0.534735,0.333982,0.472335,0.402132,0.568715,-0.1061,0.269043,0.316565,0.30789,0.269043,0.44255,0.625876,0.520718,0.736426,0.506449,0.716246,0.44255,0.625876
2024-10-28,-0.1242,0.244161,0.227744,0.22695,0.198991,0.24416,0.401621,0.567993,0.374616,0.5298,0.373309,0.527953,0.327321,0.462914,0.401619,0.56799,-0.047,0.268743,0.31286,0.29964,0.268743,0.442056,0.625178,0.514623,0.727805,0.492878,0.697053,0.442056,0.625178
2024-10-29,0.0864,0.244377,0.225322,0.224247,0.195313,0.244376,0.401976,0.568494,0.370633,0.524168,0.368864,0.521666,0.321271,0.454357,0.401974,0.568492,0.1523,0.268744,0.308774,0.29074,0.268744,0.442057,0.625179,0.507903,0.718302,0.478238,0.676348,0.442057,0.625179
2024-10-30,-0.0486,0.2443,0.222235,0.220785,0.190542,0.244299,0.401849,0.568316,0.365554,0.516985,0.363169,0.513611,0.313423,0.443258,0.401848,0.568314,-0.1496,0.268689,0.305648,0.284341,0.268689,0.441966,0.625051,0.502761,0.71103,0.467712,0.661462,0.441967,0.625051
2024-10-31,0.081,0.244161,0.218668,0.216762,0.185121,0.24416,0.40162,0.567991,0.359688,0.508688,0.356551,0.504253,0.304505,0.430646,0.401619,0.567989,0.0094,0.268856,0.302819,0.278103,0.268856,0.442241,0.625439,0.498107,0.704448,0.457452,0.646952,0.442241,0.62544
2024-11-01,-0.4436,0.242027,0.215562,0.213313,0.180574,0.242027,0.398111,0.563028,0.354578,0.501462,0.350879,0.49623,0.297027,0.42007,0.39811,0.563027,-0.393,0.26673,0.298797,0.269641,0.266731,0.438744,0.620494,0.491491,0.695091,0.443532,0.627266,0.438745,0.620495
2024-11-04,0.3247,0.242352,0.230732,0.231054,0.206052,0.242351,0.398644,0.563783,0.37953,0.536751,0.38006,0.5375,0.338935,0.47934,0.398644,0.563782,0.0167,0.266669,0.30297,0.278587,0.266669,0.438643,0.620351,0.498355,0.704799,0.458248,0.648077,0.438644,0.620353
2024-11-05,0.0486,0.241076,0.236087,0.237323,0.215025,0.241076,0.396546,0.560815,0.388339,0.549209,0.390373,0.552084,0.353695,0.500214,0.396546,0.560815,0.1218,0.266057,0.298945,0.270131,0.266057,0.437636,0.618927,0.491735,0.695436,0.444339,0.628406,0.437638,0.618929
2024-11-06,-0.5307,0.240963,0.232373,0.232982,0.208814,0.240963,0.39636,0.560552,0.382231,0.54057,0.383232,0.541985,0.343479,0.485765,0.39636,0.560552,0.4985,0.263978,0.295658,0.263596,0.263979,0.434217,0.614091,0.486328,0.687789,0.433589,0.613203,0.434218,0.614093
2024-11-07,0.4875,0.243328,0.251716,0.255421,0.240595,0.243328,0.400251,0.566055,0.414048,0.585568,0.420142,0.594187,0.395754,0.559696,0.40025,0.566054,-0.0293,0.264864,0.30396,0.283238,0.264865,0.435675,0.616154,0.499984,0.707102,0.465899,0.658897,0.435676,0.616155
2024-11-08,0.2213,0.244588,0.266016,0.272195,0.262054,0.244588,0.402323,0.568985,0.43757,0.618833,0.447734,0.633208,0.431052,0.609615,0.402322,0.568984,0.7423,0.264408,0.3,0.274704,0.264409,0.434925,0.615093,0.493471,0.697891,0.45186,0.639043,0.434927,0.615095
2024-11-12,-0.4431,0.242465,0.264768,0.270366,0.259789,0.242465,0.398831,0.564047,0.435517,0.61593,0.444724,0.628952,0.427326,0.604346,0.39883,0.564046,0.2994,0.26647,0.322087,0.322482,0.266471,0.438317,0.61989,0.529801,0.749271,0.530451,0.750191,0.438317,0.619891
2024-11-13,-0.0596,0.244365,0.275255,0.28265,0.274264,0.244364,0.401956,0.568466,0.452767,0.640326,0.464931,0.657528,0.451138,0.638021,0.401955,0.568465,-0.1634,0.267006,0.32156,0.321144,0.267007,0.439199,0.621137,0.528935,0.748046,0.52825,0.747078,0.439199,0.621138
2024-11-14,-0.0596,0.244427,0.269994,0.275887,0.26631,0.244426,0.402058,0.56861,0.444113,0.628087,0.453807,0.641796,0.438053,0.619516,0.402057,0.568609,-0.0222,0.267191,0.318601,0.313923,0.267191,0.439502,0.621565,0.524067,0.741161,0.516372,0.730279,0.439502,0.621566
2024-11-15,0.0488,0.241229,0.265134,0.269761,0.258609,0.241228,0.396797,0.561171,0.436119,0.616782,0.443729,0.627544,0.425386,0.601603,0.396796,0.561169,0.0709,0.267073,0.314343,0.304408,0.267073,0.439308,0.621291,0.517063,0.731257,0.500721,0.708144,0.439308,0.621291
2024-11-18,0.0379,0.241172,0.26048,0.26403,0.251016,0.241171,0.396704,0.561039,0.428463,0.605954,0.434302,0.614212,0.412896,0.583938,0.396703,0.561037,0.143,0.266864,0.310313,0.295645,0.266865,0.438965,0.620806,0.510434,0.721881,0.486307,0.687759,0.438965,0.620807
2024-11-19,0.0704,0.24002,0.256007,0.258604,0.243546,0.24002,0.39481,0.558359,0.421106,0.595549,0.425378,0.601591,0.400608,0.566561,0.394808,0.558358,0.1091,0.266265,0.30704,0.288771,0.266266,0.43798,0.619413,0.50505,0.714267,0.474999,0.671768,0.43798,0.619414
2024-11-20,-0.0867,0.240018,0.252016,0.253818,0.236755,0.240017,0.394806,0.558354,0.414541,0.586264,0.417504,0.590456,0.389439,0.550764,0.394805,0.558353,0.0058,0.265287,0.303455,0.281246,0.265288,0.436371,0.617138,0.499152,0.705926,0.462622,0.654263,0.436372,0.617139
2024-11-21,-0.0596,0.240021,0.248369,0.249494,0.230523,0.24002,0.39481,0.55836,0.408542,0.577781,0.410393,0.580398,0.379187,0.536266,0.394809,0.558358,-0.1853,0.263405,0.299476,0.272682,0.263406,0.433276,0.61276,0.492608,0.696671,0.448535,0.63434,0.433277,0.612762
2024-11-22,0.0054,0.239937,0.244534,0.244986,0.223977,0.239937,0.394673,0.558166,0.402233,0.568858,0.402978,0.569912,0.368419,0.521037,0.394672,0.558165,0.1255,0.262947,0.297515,0.268243,0.262948,0.432522,0.611694,0.489382,0.692108,0.441233,0.624014,0.432523,0.611696
2024-11-25,0.6161,0.23994,0.24053,0.240312,0.217157,0.23994,0.394678,0.558173,0.395648,0.559545,0.395289,0.559038,0.357202,0.505173,0.394677,0.558171,0.5333,0.262378,0.29429,0.261882,0.262379,0.431586,0.610371,0.484078,0.684607,0.430769,0.609216,0.431587,0.610373
