model,caliber,delta_src,window,event_date,e_date,event_cn,market,r_actual_pct,r_pred_pct,dev_pct,understate,d5y_sum_bp,d10y_sum_bp,rate_shock_bp,dev_param_pct,dev_credit_pct,r2_delta_src
M3 利率+ΔOAS,主,A 全样本δ,1日,2023-11-01,2023-11-01,美债供应与再融资压力,credit,0.5516,0.3642,0.1874,False,-15.0,-11.0,26.0,0.0,0.0994,0.7568
M3 利率+ΔOAS,主,A 全样本δ,1日,2023-11-06,2023-11-06,风险偏好修复 利差收窄,credit,-0.0803,-0.2595,0.1792,False,11.0,10.0,21.0,0.0,0.2835,0.7568
M3 利率+ΔOAS,主,A 全样本δ,1日,2023-11-14,2023-11-14,美国10月CPI低于预期(3.2%),rate,0.6628,0.7303,-0.0675,True,-24.0,-19.0,43.0,0.0,-0.0932,0.7568
M3 利率+ΔOAS,主,A 全样本δ,1日,2023-11-15,2023-11-15,CPI后信用大涨 利差大幅收窄,credit,-0.0513,-0.1491,0.0978,False,10.0,9.0,19.0,0.0,0.2755,0.7568
M3 利率+ΔOAS,主,A 全样本δ,1日,2023-11-20,2023-11-20,美元走弱 人民币升,fx,0.1473,0.0636,0.0837,False,-1.0,-2.0,3.0,0.0,0.0669,0.7568
M3 利率+ΔOAS,主,A 全样本δ,1日,2023-12-01,2023-12-01,"鲍威尔称""为时过早谈降息"" 鹰派",credit,0.4919,0.5182,-0.0263,True,-17.0,-15.0,32.0,0.0,-0.0929,0.7568
M3 利率+ΔOAS,主,A 全样本δ,1日,2023-12-13,2023-12-13,FOMC点阵图转向降息 收益率大降,rate+credit,0.8344,0.5477,0.2867,False,-23.0,-16.0,39.0,0.0,0.174,0.7568
M3 利率+ΔOAS,主,A 全样本δ,1日,2023-12-14,2023-12-14,转鸽确认 风险资产大涨 美元走弱,credit+fx,0.7893,0.6688,0.1205,False,-10.0,-12.0,22.0,0.0,0.3464,0.7568
M3 利率+ΔOAS,主,A 全样本δ,1日,2024-01-02,2024-01-02,年初购汇需求与美元偏强 人民币走弱,fx,-0.1905,-0.246,0.0555,False,9.0,7.0,16.0,0.0,0.0699,0.7568
M3 利率+ΔOAS,主,A 全样本δ,1日,2024-02-07,2024-02-07,中国股市流动性风险+美债收益率上行,credit,-0.0275,0.0421,-0.0696,True,3.0,0.0,3.0,0.0,-0.0185,0.7568
M3 利率+ΔOAS,主,A 全样本δ,1日,2024-04-10,2024-04-10,美国3月CPI超预期 收益率急升,rate,-0.656,-0.7291,0.0731,False,24.0,19.0,43.0,0.0,0.0718,0.7568
M3 利率+ΔOAS,主,A 全样本δ,1日,2024-05-06,2024-05-06,美元回落 人民币升值,fx,0.2497,0.0784,0.1713,False,0.0,-1.0,1.0,0.0,0.2063,0.7568
M3 利率+ΔOAS,主,A 全样本δ,1日,2024-05-16,2024-05-16,美国4月CPI回落 风险资产涨,credit,0.4688,-0.0396,0.5084,False,5.0,2.0,7.0,0.0,0.5519,0.7568
M3 利率+ΔOAS,主,A 全样本δ,1日,2024-08-02,2024-08-02,7月非农大幅走弱+日元套息平仓,rate+fx+credit,0.8221,0.707,0.1151,False,-22.0,-19.0,41.0,0.0,0.0815,0.7568
M3 利率+ΔOAS,主,A 全样本δ,1日,2024-10-04,2024-10-04,9月非农强劲 收益率上行,rate,-0.4747,-0.468,-0.0067,True,19.0,13.0,32.0,0.0,0.0387,0.7568
M3 利率+ΔOAS,主,A 全样本δ,1日,2024-10-08,2024-10-08,中国政策刺激后汇率波动 人民币回调,fx,0.0482,-0.0216,0.0698,False,0.0,1.0,1.0,0.0,0.0634,0.7568
M3 利率+ΔOAS,主,A 全样本δ,1日,2024-11-06,2024-11-06,特朗普胜选 美债收益率上行 美元大涨,rate+fx,-0.5307,-0.5179,-0.0128,True,11.0,16.0,27.0,0.0,0.0089,0.7568
M3 利率+ΔOAS,主,A 全样本δ,1日,2025-04-02,2025-04-02,"美国""解放日""对等关税(中国累计约54%) 历史级risk-off",rate+credit+fx,-0.0969,-0.0988,0.0019,False,4.0,3.0,7.0,0.0,0.0077,0.7568
M3 利率+ΔOAS,主,A 全样本δ,1日,2025-04-08,2025-04-08,美中关税加码至104% 人民币中间价破7.20 美债市场承压,rate+fx,-0.2064,-0.3833,0.1769,False,6.0,11.0,17.0,0.0,0.1481,0.7568
M3 利率+ΔOAS,主,A 全样本δ,1日,2025-04-09,2025-04-09,90天关税暂缓(不含中国) 美股+9.5%,rate,-0.5725,-0.519,-0.0535,True,18.0,8.0,26.0,0.0,-0.2133,0.7568
M3 利率+ΔOAS,主,A 全样本δ,1日,2025-04-10,2025-04-10,中国反制84%至125% 亚洲IG信用risk-off,credit+rate,0.0,-0.0191,0.0191,False,-2.0,6.0,8.0,0.0,0.1463,0.7568
M3 利率+ΔOAS,主,A 全样本δ,1日,2025-04-11,2025-04-11,隔夜美股再跌后亚洲风险偏好修复,credit,-0.3616,-0.3401,-0.0215,True,11.0,8.0,19.0,0.0,-0.0564,0.7568
M3 利率+ΔOAS,主,A 全样本δ,1日,2025-05-07,2025-05-07,中国央行宽松(降准50bp加7天逆回购降10bp),credit,0.1889,0.1731,0.0158,False,-3.0,-4.0,7.0,0.0,0.0344,0.7568
M3 利率+ΔOAS,主,A 全样本δ,1日,2025-05-12,2025-05-12,美中日内瓦停火(美145%降至30% 中125%降至10%),credit+fx,-0.2435,-0.2195,-0.024,True,9.0,8.0,17.0,0.0,0.0462,0.7568
M3 利率+ΔOAS,主,A 全样本δ,1日,2025-06-05,2025-06-05,美国5月ADP弱加ISM服务跌破荣枯线 叠加美中谈判预期,rate+credit,-0.0322,-0.0804,0.0482,False,6.0,3.0,9.0,0.0,0.0879,0.7568
M3 利率+ΔOAS,主,A 全样本δ,1日,2025-06-16,2025-06-16,中国地产止跌回稳推进 新城控股发行美元债,credit,-0.1554,-0.1338,-0.0216,True,2.0,5.0,7.0,0.0,-0.0076,0.7568
M3 利率+ΔOAS,主,A 全样本δ,1日,2025-07-23,2025-07-23,美中缓和交易股债跷跷板 中国长债大跌,credit,-0.1282,-0.1387,0.0105,False,6.0,5.0,11.0,0.0,0.0505,0.7568
M3 利率+ΔOAS,主,A 全样本δ,1日,2025-08-01,2025-08-01,日央行加息加套息平仓重演 全球risk-off,rate+credit,0.553,0.5401,0.0129,False,-19.0,-14.0,33.0,0.0,-0.0179,0.7568
M3 利率+ΔOAS,主,A 全样本δ,1日,2025-08-11,2025-08-11,美中关税休战再延90天,credit+fx,0.0689,0.0331,0.0358,False,-1.0,0.0,1.0,0.0,0.0471,0.7568
M3 利率+ΔOAS,主,A 全样本δ,1日,2025-09-17,2025-09-17,美联储2025年首次降息25bp(至4.00-4.25%),rate,-0.1303,-0.0441,-0.0862,True,3.0,2.0,5.0,0.0,-0.0627,0.7568
M3 利率+ΔOAS,主,A 全样本δ,1日,2025-10-30,2025-10-30,特朗普-习近平会晤达成一年战术休战,credit+fx,-0.4125,-0.1033,-0.3092,True,2.0,3.0,5.0,0.0,-0.3233,0.7568
M3 利率+ΔOAS,主,A 全样本δ,1日,2025-12-10,2025-12-10,美联储年内第三次降息(至3.50-3.75%),rate,0.2198,0.1955,0.0243,False,-6.0,-5.0,11.0,0.0,0.0129,0.7568
M3 利率+ΔOAS,主,A 全样本δ,1日,2026-01-23,2026-01-23,人民币中间价创2023年来最强(6.9929) USDCNY破7,fx,0.0895,0.0775,0.012,False,-1.0,-2.0,3.0,0.0,0.0091,0.7568
M3 利率+ΔOAS,主,A 全样本δ,1日,2026-02-28,2026-03-02,美以空袭伊朗 海湾战争爆发,rate+credit,-0.4005,-0.2984,-0.1021,True,11.0,8.0,19.0,0.0,-0.0953,0.7568
M3 利率+ΔOAS,主,A 全样本δ,1日,2026-03-02,2026-03-02,开战首个交易日 布油大涨13% 全球risk-off,rate+credit,-0.4005,-0.2984,-0.1021,True,11.0,8.0,19.0,0.0,-0.0953,0.7568
M3 利率+ΔOAS,主,A 全样本δ,1日,2026-03-18,2026-03-18,FOMC按兵不动(3.50-3.75%) 点阵图仍显示1次降息,rate,-0.2157,-0.1912,-0.0245,True,8.0,6.0,14.0,0.0,0.0077,0.7568
M3 利率+ΔOAS,主,A 全样本δ,1日,2026-03-23,2026-03-23,海湾战争risk-off(霍尔木兹48小时通牒) 10Y创8个月高位,rate+credit,-0.0053,0.1399,-0.1452,True,-6.0,-5.0,11.0,0.0,-0.2122,0.7568
M3 利率+ΔOAS,主,A 全样本δ,1日,2026-05-19,2026-05-19,美债长端抛售峰值 10Y约4.68% 30Y约5.2%,rate+credit,-0.1387,-0.198,0.0593,False,5.0,6.0,11.0,0.0,0.0616,0.7568
M3 利率+ΔOAS,主,A 全样本δ,1日,2026-07-15,2026-07-15,人民币中间价破6.80 升值至约6.77,fx,0.1338,0.1394,-0.0056,True,-5.0,-3.0,8.0,0.0,-0.0068,0.7568
M3 利率+ΔOAS,主,A 全样本δ,3日(主),2023-09-11,2023-09-11,央行维稳+美元回落 人民币急升,fx,0.0169,0.024,-0.0071,True,0.0,-1.0,1.0,0.0,-0.0548,0.7568
M3 利率+ΔOAS,主,A 全样本δ,3日(主),2023-10-04,2023-10-04,美债长端急升(10Y创多年新高) 全球利差走阔,rate+credit,0.0239,0.1267,-0.1028,True,-5.0,-3.0,8.0,0.0,-0.1449,0.7568
M3 利率+ΔOAS,主,A 全样本δ,3日(主),2023-10-26,2023-10-26,美债动荡延续 经济数据强劲,credit,0.3145,0.29,0.0245,False,-9.0,-7.0,16.0,0.0,-0.0024,0.7568
M3 利率+ΔOAS,主,A 全样本δ,3日(主),2023-11-01,2023-11-01,美债供应与再融资压力,credit,1.5542,1.2282,0.326,False,-33.0,-31.0,64.0,0.0,0.3489,0.7568
M3 利率+ΔOAS,主,A 全样本δ,3日(主),2023-11-06,2023-11-06,风险偏好修复 利差收窄,credit,0.4062,0.3579,0.0483,False,2.0,-8.0,10.0,0.0,0.1448,0.7568
M3 利率+ΔOAS,主,A 全样本δ,3日(主),2023-11-14,2023-11-14,美国10月CPI低于预期(3.2%),rate,1.0152,0.8575,0.1577,False,-23.0,-18.0,41.0,0.0,0.268,0.7568
M3 利率+ΔOAS,主,A 全样本δ,3日(主),2023-11-15,2023-11-15,CPI后信用大涨 利差大幅收窄,credit,0.4261,0.2101,0.216,False,3.0,0.0,3.0,0.0,0.4069,0.7568
M3 利率+ΔOAS,主,A 全样本δ,3日(主),2023-11-20,2023-11-20,美元走弱 人民币升,fx,0.3566,0.19,0.1666,False,-1.0,-2.0,3.0,0.0,0.2479,0.7568
M3 利率+ΔOAS,主,A 全样本δ,3日(主),2023-12-01,2023-12-01,"鲍威尔称""为时过早谈降息"" 鹰派",credit,0.8481,0.7334,0.1147,False,-17.0,-19.0,36.0,0.0,0.1178,0.7568
M3 利率+ΔOAS,主,A 全样本δ,3日(主),2023-12-13,2023-12-13,FOMC点阵图转向降息 收益率大降,rate+credit,1.5855,1.2972,0.2883,False,-32.0,-29.0,61.0,0.0,0.4465,0.7568
M3 利率+ΔOAS,主,A 全样本δ,3日(主),2023-12-14,2023-12-14,转鸽确认 风险资产大涨 美元走弱,credit+fx,0.6965,0.6332,0.0633,False,-6.0,-9.0,15.0,0.0,0.3441,0.7568
M3 利率+ΔOAS,主,A 全样本δ,3日(主),2024-01-02,2024-01-02,年初购汇需求与美元偏强 人民币走弱,fx,-0.6915,-0.3525,-0.339,True,13.0,11.0,24.0,0.0,-0.3112,0.7568
M3 利率+ΔOAS,主,A 全样本δ,3日(主),2024-02-07,2024-02-07,中国股市流动性风险+美债收益率上行,credit,-0.2039,-0.2138,0.0099,False,11.0,8.0,19.0,0.0,0.073,0.7568
M3 利率+ΔOAS,主,A 全样本δ,3日(主),2024-04-10,2024-04-10,美国3月CPI超预期 收益率急升,rate,-0.5836,-0.5144,-0.0692,True,17.0,14.0,31.0,0.0,-0.0846,0.7568
M3 利率+ΔOAS,主,A 全样本δ,3日(主),2024-05-06,2024-05-06,美元回落 人民币升值,fx,0.2885,0.1411,0.1474,False,2.0,-2.0,4.0,0.0,0.203,0.7568
M3 利率+ΔOAS,主,A 全样本δ,3日(主),2024-05-16,2024-05-16,美国4月CPI回落 风险资产涨,credit,0.2484,-0.1999,0.4483,False,11.0,8.0,19.0,0.0,0.5253,0.7568
M3 利率+ΔOAS,主,A 全样本δ,3日(主),2024-08-02,2024-08-02,7月非农大幅走弱+日元套息平仓,rate+fx+credit,0.1887,0.3578,-0.1691,True,-11.0,-9.0,20.0,0.0,-0.2022,0.7568
M3 利率+ΔOAS,主,A 全样本δ,3日(主),2024-10-04,2024-10-04,9月非农强劲 收益率上行,rate,-0.6942,-0.7141,0.0199,False,24.0,19.0,43.0,0.0,0.0053,0.7568
M3 利率+ΔOAS,主,A 全样本δ,3日(主),2024-10-08,2024-10-08,中国政策刺激后汇率波动 人民币回调,fx,-0.1127,-0.1829,0.0702,False,5.0,6.0,11.0,0.0,0.0593,0.7568
M3 利率+ΔOAS,主,A 全样本δ,3日(主),2024-11-06,2024-11-06,特朗普胜选 美债收益率上行 美元大涨,rate+fx,0.1781,-0.0295,0.2076,False,4.0,4.0,8.0,0.0,0.2838,0.7568
M3 利率+ΔOAS,主,A 全样本δ,3日(主),2025-04-02,2025-04-02,"美国""解放日""对等关税(中国累计约54%) 历史级risk-off",rate+credit+fx,0.3008,0.5996,-0.2988,True,-19.0,-16.0,35.0,0.0,-0.357,0.7568
M3 利率+ΔOAS,主,A 全样本δ,3日(主),2025-04-08,2025-04-08,美中关税加码至104% 人民币中间价破7.20 美债市场承压,rate+fx,-0.7789,-0.9214,0.1425,False,22.0,25.0,47.0,0.0,0.081,0.7568
M3 利率+ΔOAS,主,A 全样本δ,3日(主),2025-04-09,2025-04-09,90天关税暂缓(不含中国) 美股+9.5%,rate,-0.9341,-0.8783,-0.0558,True,27.0,22.0,49.0,0.0,-0.1235,0.7568
M3 利率+ΔOAS,主,A 全样本δ,3日(主),2025-04-10,2025-04-10,中国反制84%至125% 亚洲IG信用risk-off,credit+rate,0.0874,0.0499,0.0375,False,-4.0,4.0,8.0,0.0,0.1314,0.7568
M3 利率+ΔOAS,主,A 全样本δ,3日(主),2025-04-11,2025-04-11,隔夜美股再跌后亚洲风险偏好修复,credit,0.3548,0.2523,0.1025,False,-6.0,-5.0,11.0,0.0,0.1196,0.7568
M3 利率+ΔOAS,主,A 全样本δ,3日(主),2025-05-07,2025-05-07,中国央行宽松(降准50bp加7天逆回购降10bp),credit,-0.0487,-0.1869,0.1382,False,10.0,7.0,17.0,0.0,0.1912,0.7568
M3 利率+ΔOAS,主,A 全样本δ,3日(主),2025-05-12,2025-05-12,美中日内瓦停火(美145%降至30% 中125%降至10%),credit+fx,-0.3357,-0.4476,0.1119,False,17.0,16.0,33.0,0.0,0.2219,0.7568
M3 利率+ΔOAS,主,A 全样本δ,3日(主),2025-06-05,2025-06-05,美国5月ADP弱加ISM服务跌破荣枯线 叠加美中谈判预期,rate+credit,-0.2955,-0.3749,0.0794,False,16.0,12.0,28.0,0.0,0.1372,0.7568
M3 利率+ΔOAS,主,A 全样本δ,3日(主),2025-06-16,2025-06-16,中国地产止跌回稳推进 新城控股发行美元债,credit,0.1338,0.1707,-0.0369,True,-4.0,-3.0,7.0,0.0,-0.0273,0.7568
M3 利率+ΔOAS,主,A 全样本δ,3日(主),2025-07-23,2025-07-23,美中缓和交易股债跷跷板 中国长债大跌,credit,-0.0374,-0.1075,0.0701,False,7.0,5.0,12.0,0.0,0.1208,0.7568
M3 利率+ΔOAS,主,A 全样本δ,3日(主),2025-08-01,2025-08-01,日央行加息加套息平仓重演 全球risk-off,rate+credit,0.7384,0.6539,0.0845,False,-19.0,-15.0,34.0,0.0,0.1099,0.7568
M3 利率+ΔOAS,主,A 全样本δ,3日(主),2025-08-11,2025-08-11,美中关税休战再延90天,credit+fx,0.3864,0.2473,0.1391,False,-7.0,-3.0,10.0,0.0,0.2021,0.7568
M3 利率+ΔOAS,主,A 全样本δ,3日(主),2025-09-17,2025-09-17,美联储2025年首次降息25bp(至4.00-4.25%),rate,-0.3078,-0.2767,-0.0311,True,9.0,10.0,19.0,0.0,0.0123,0.7568
M3 利率+ΔOAS,主,A 全样本δ,3日(主),2025-10-30,2025-10-30,特朗普-习近平会晤达成一年战术休战,credit+fx,-0.4072,-0.1605,-0.2467,True,2.0,5.0,7.0,0.0,-0.2876,0.7568
M3 利率+ΔOAS,主,A 全样本δ,3日(主),2025-12-10,2025-12-10,美联储年内第三次降息(至3.50-3.75%),rate,0.1257,0.0562,0.0695,False,-3.0,1.0,4.0,0.0,0.0895,0.7568
M3 利率+ΔOAS,主,A 全样本δ,3日(主),2026-01-23,2026-01-23,人民币中间价创2023年来最强(6.9929) USDCNY破7,fx,0.2,0.1693,0.0307,False,-4.0,-2.0,6.0,0.0,0.0682,0.7568
M3 利率+ΔOAS,主,A 全样本δ,3日(主),2026-02-28,2026-03-02,美以空袭伊朗 海湾战争爆发,rate+credit,-0.7398,-0.4583,-0.2815,True,16.0,12.0,28.0,0.0,-0.3071,0.7568
M3 利率+ΔOAS,主,A 全样本δ,3日(主),2026-03-02,2026-03-02,开战首个交易日 布油大涨13% 全球risk-off,rate+credit,-0.7398,-0.4583,-0.2815,True,16.0,12.0,28.0,0.0,-0.3071,0.7568
M3 利率+ΔOAS,主,A 全样本δ,3日(主),2026-03-18,2026-03-18,FOMC按兵不动(3.50-3.75%) 点阵图仍显示1次降息,rate,-0.7596,-0.7047,-0.0549,True,22.0,19.0,41.0,0.0,-0.0755,0.7568
M3 利率+ΔOAS,主,A 全样本δ,3日(主),2026-03-23,2026-03-23,海湾战争risk-off(霍尔木兹48小时通牒) 10Y创8个月高位,rate+credit,0.2168,0.2281,-0.0113,True,-5.0,-6.0,11.0,0.0,-0.04,0.7568
M3 利率+ΔOAS,主,A 全样本δ,3日(主),2026-05-19,2026-05-19,美债长端抛售峰值 10Y约4.68% 30Y约5.2%,rate+credit,0.2609,0.1765,0.0844,False,-2.0,-4.0,6.0,0.0,0.0859,0.7568
M3 利率+ΔOAS,主,A 全样本δ,3日(主),2026-07-15,2026-07-15,人民币中间价破6.80 升值至约6.77,fx,0.1391,0.159,-0.0199,True,-3.0,-3.0,6.0,0.0,-0.0143,0.7568
M3 利率+ΔOAS,主,A 全样本δ,5日,2023-09-11,2023-09-11,央行维稳+美元回落 人民币急升,fx,-0.1533,-0.1669,0.0136,False,6.0,7.0,13.0,0.0,0.0275,0.7568
M3 利率+ΔOAS,主,A 全样本δ,5日,2023-10-04,2023-10-04,美债长端急升(10Y创多年新高) 全球利差走阔,rate+credit,1.0312,0.8562,0.175,False,-21.0,-23.0,44.0,0.0,0.1246,0.7568
M3 利率+ΔOAS,主,A 全样本δ,5日,2023-10-26,2023-10-26,美债动荡延续 经济数据强劲,credit,0.7497,0.7358,0.0139,False,-22.0,-18.0,40.0,0.0,-0.0181,0.7568
M3 利率+ΔOAS,主,A 全样本δ,5日,2023-11-01,2023-11-01,美债供应与再融资压力,credit,1.6974,1.2648,0.4326,False,-29.0,-30.0,59.0,0.0,0.524,0.7568
M3 利率+ΔOAS,主,A 全样本δ,5日,2023-11-06,2023-11-06,风险偏好修复 利差收窄,credit,-0.0688,-0.0291,-0.0397,True,16.0,4.0,20.0,0.0,0.1012,0.7568
M3 利率+ΔOAS,主,A 全样本δ,5日,2023-11-14,2023-11-14,美国10月CPI低于预期(3.2%),rate,1.2362,1.0041,0.2321,False,-22.0,-21.0,43.0,0.0,0.3805,0.7568
M3 利率+ΔOAS,主,A 全样本δ,5日,2023-11-15,2023-11-15,CPI后信用大涨 利差大幅收窄,credit,0.7375,0.401,0.3365,False,-1.0,-3.0,4.0,0.0,0.5713,0.7568
M3 利率+ΔOAS,主,A 全样本δ,5日,2023-11-20,2023-11-20,美元走弱 人民币升,fx,0.5654,0.3486,0.2168,False,-7.0,-5.0,12.0,0.0,0.2943,0.7568
M3 利率+ΔOAS,主,A 全样本δ,5日,2023-12-01,2023-12-01,"鲍威尔称""为时过早谈降息"" 鹰派",credit,1.1643,0.9696,0.1947,False,-20.0,-23.0,43.0,0.0,0.2654,0.7568
M3 利率+ΔOAS,主,A 全样本δ,5日,2023-12-13,2023-12-13,FOMC点阵图转向降息 收益率大降,rate+credit,1.6347,1.2468,0.3879,False,-29.0,-27.0,56.0,0.0,0.5492,0.7568
M3 利率+ΔOAS,主,A 全样本δ,5日,2023-12-14,2023-12-14,转鸽确认 风险资产大涨 美元走弱,credit+fx,1.1001,0.9902,0.1099,False,-14.0,-18.0,32.0,0.0,0.394,0.7568
M3 利率+ΔOAS,主,A 全样本δ,5日,2024-01-02,2024-01-02,年初购汇需求与美元偏强 人民币走弱,fx,-0.9013,-0.4652,-0.4361,True,13.0,13.0,26.0,0.0,-0.4907,0.7568
M3 利率+ΔOAS,主,A 全样本δ,5日,2024-02-07,2024-02-07,中国股市流动性风险+美债收益率上行,credit,-0.2039,-0.6385,0.4346,False,28.0,22.0,50.0,0.0,0.5862,0.7568
M3 利率+ΔOAS,主,A 全样本δ,5日,2024-04-10,2024-04-10,美国3月CPI超预期 收益率急升,rate,-1.1649,-1.1284,-0.0365,True,32.0,31.0,63.0,0.0,-0.0802,0.7568
M3 利率+ΔOAS,主,A 全样本δ,5日,2024-05-06,2024-05-06,美元回落 人民币升值,fx,0.294,0.1162,0.1778,False,4.0,0.0,4.0,0.0,0.2543,0.7568
M3 利率+ΔOAS,主,A 全样本δ,5日,2024-05-16,2024-05-16,美国4月CPI回落 风险资产涨,credit,0.4302,-0.1395,0.5697,False,12.0,7.0,19.0,0.0,0.6573,0.7568
M3 利率+ΔOAS,主,A 全样本δ,5日,2024-08-02,2024-08-02,7月非农大幅走弱+日元套息平仓,rate+fx+credit,-0.027,0.105,-0.132,True,-1.0,0.0,1.0,0.0,-0.1053,0.7568
M3 利率+ΔOAS,主,A 全样本δ,5日,2024-10-04,2024-10-04,9月非农强劲 收益率上行,rate,-0.8551,-0.8753,0.0202,False,29.0,24.0,53.0,0.0,0.0013,0.7568
M3 利率+ΔOAS,主,A 全样本δ,5日,2024-10-08,2024-10-08,中国政策刺激后汇率波动 人民币回调,fx,0.1125,0.0933,0.0192,False,0.0,0.0,0.0,0.0,0.0419,0.7568
M3 利率+ΔOAS,主,A 全样本δ,5日,2024-11-06,2024-11-06,特朗普胜选 美债收益率上行 美元大涨,rate+fx,-0.3246,-0.4838,0.1592,False,14.0,18.0,32.0,0.0,0.2403,0.7568
M3 利率+ΔOAS,主,A 全样本δ,5日,2025-04-02,2025-04-02,"美国""解放日""对等关税(中国累计约54%) 历史级risk-off",rate+credit+fx,-1.0547,-0.3289,-0.7258,True,-3.0,9.0,12.0,0.0,-0.8847,0.7568
M3 利率+ΔOAS,主,A 全样本δ,5日,2025-04-08,2025-04-08,美中关税加码至104% 人民币中间价破7.20 美债市场承压,rate+fx,-0.6915,-0.8525,0.161,False,20.0,23.0,43.0,0.0,0.0662,0.7568
M3 利率+ΔOAS,主,A 全样本δ,5日,2025-04-09,2025-04-09,90天关税暂缓(不含中国) 美股+9.5%,rate,-0.2177,-0.2858,0.0681,False,10.0,9.0,19.0,0.0,0.0526,0.7568
M3 利率+ΔOAS,主,A 全样本δ,5日,2025-04-10,2025-04-10,中国反制84%至125% 亚洲IG信用risk-off,credit+rate,0.6758,0.4696,0.2062,False,-15.0,-5.0,20.0,0.0,0.343,0.7568
M3 利率+ΔOAS,主,A 全样本δ,5日,2025-04-11,2025-04-11,隔夜美股再跌后亚洲风险偏好修复,credit,0.578,0.3733,0.2047,False,-9.0,-6.0,15.0,0.0,0.2622,0.7568
M3 利率+ΔOAS,主,A 全样本δ,5日,2025-05-07,2025-05-07,中国央行宽松(降准50bp加7天逆回购降10bp),credit,-0.2868,-0.5227,0.2359,False,22.0,19.0,41.0,0.0,0.3691,0.7568
M3 利率+ΔOAS,主,A 全样本δ,5日,2025-05-12,2025-05-12,美中日内瓦停火(美145%降至30% 中125%降至10%),credit+fx,-0.0109,-0.0265,0.0156,False,6.0,6.0,12.0,0.0,0.1406,0.7568
M3 利率+ΔOAS,主,A 全样本δ,5日,2025-06-05,2025-06-05,美国5月ADP弱加ISM服务跌破荣枯线 叠加美中谈判预期,rate+credit,0.0912,-0.0448,0.136,False,9.0,4.0,13.0,0.0,0.2072,0.7568
M3 利率+ΔOAS,主,A 全样本δ,5日,2025-06-16,2025-06-16,中国地产止跌回稳推进 新城控股发行美元债,credit,0.3208,0.384,-0.0632,True,-11.0,-7.0,18.0,0.0,-0.0398,0.7568
M3 利率+ΔOAS,主,A 全样本δ,5日,2025-07-23,2025-07-23,美中缓和交易股债跷跷板 中国长债大跌,credit,0.3038,0.1548,0.149,False,2.0,-1.0,3.0,0.0,0.2193,0.7568
M3 利率+ΔOAS,主,A 全样本δ,5日,2025-08-01,2025-08-01,日央行加息加套息平仓重演 全球risk-off,rate+credit,0.6325,0.6721,-0.0396,True,-17.0,-14.0,31.0,0.0,0.0205,0.7568
M3 利率+ΔOAS,主,A 全样本δ,5日,2025-08-11,2025-08-11,美中关税休战再延90天,credit+fx,0.2013,0.0039,0.1974,False,1.0,6.0,7.0,0.0,0.3142,0.7568
M3 利率+ΔOAS,主,A 全样本δ,5日,2025-09-17,2025-09-17,美联储2025年首次降息25bp(至4.00-4.25%),rate,-0.2295,-0.1754,-0.0541,True,9.0,8.0,17.0,0.0,0.0038,0.7568
M3 利率+ΔOAS,主,A 全样本δ,5日,2025-10-30,2025-10-30,特朗普-习近平会晤达成一年战术休战,credit+fx,-0.6692,-0.267,-0.4022,True,6.0,9.0,15.0,0.0,-0.4298,0.7568
M3 利率+ΔOAS,主,A 全样本δ,5日,2025-12-10,2025-12-10,美联储年内第三次降息(至3.50-3.75%),rate,0.3452,0.2579,0.0873,False,-9.0,-3.0,12.0,0.0,0.1173,0.7568
M3 利率+ΔOAS,主,A 全样本δ,5日,2026-01-23,2026-01-23,人民币中间价创2023年来最强(6.9929) USDCNY破7,fx,0.2158,0.2099,0.0059,False,-5.0,-2.0,7.0,0.0,0.048,0.7568
M3 利率+ΔOAS,主,A 全样本δ,5日,2026-02-28,2026-03-02,美以空袭伊朗 海湾战争爆发,rate+credit,-0.8182,-0.6487,-0.1695,True,21.0,18.0,39.0,0.0,-0.1993,0.7568
M3 利率+ΔOAS,主,A 全样本δ,5日,2026-03-02,2026-03-02,开战首个交易日 布油大涨13% 全球risk-off,rate+credit,-0.8182,-0.6487,-0.1695,True,21.0,18.0,39.0,0.0,-0.1993,0.7568
M3 利率+ΔOAS,主,A 全样本δ,5日,2026-03-18,2026-03-18,FOMC按兵不动(3.50-3.75%) 点阵图仍显示1次降息,rate,-0.908,-0.7407,-0.1673,True,24.0,19.0,43.0,0.0,-0.2367,0.7568
M3 利率+ΔOAS,主,A 全样本δ,5日,2026-03-23,2026-03-23,海湾战争risk-off(霍尔木兹48小时通牒) 10Y创8个月高位,rate+credit,-0.1908,-0.1803,-0.0105,True,5.0,5.0,10.0,0.0,-0.0763,0.7568
