date,rv60_ann_%,chronic_high,crisis_window,regime
2026-05-11,2.8764032040916083,False,False,平稳
2026-05-12,2.897370417856713,False,False,平稳
2026-05-13,2.897252334283031,False,False,平稳
2026-05-14,2.898969983947834,False,False,平稳
2026-05-15,3.0249639311142817,False,False,平稳
2026-05-18,2.9930461177564482,False,False,平稳
2026-05-19,3.0017679724692865,False,False,平稳
2026-05-20,3.08225740329543,False,False,平稳
2026-05-21,3.0694770823410535,False,False,平稳
2026-05-22,3.039825039295095,False,False,平稳
2026-05-26,3.0287538532974927,False,False,平稳
2026-05-27,3.025593287420065,False,False,平稳
2026-05-28,3.0070897171095115,False,False,平稳
2026-05-29,3.0200061350874936,False,False,平稳
2026-06-01,3.019276152555415,False,False,平稳
2026-06-02,3.0186210393972157,False,False,平稳
2026-06-03,3.028069311338693,False,False,平稳
2026-06-04,2.9964261771967333,False,False,平稳
2026-06-05,3.009688433894552,False,False,平稳
2026-06-08,3.0344219338970073,False,False,平稳
2026-06-09,3.028278087218118,False,False,平稳
2026-06-10,3.029705921422917,False,False,平稳
2026-06-11,3.0992974151834334,False,False,平稳
2026-06-12,3.097772739960225,False,False,平稳
2026-06-15,2.920176902605127,False,False,平稳
2026-06-16,2.9251954803866655,False,False,平稳
2026-06-17,2.992868103913657,False,False,平稳
2026-06-18,2.9151162348602435,False,False,平稳
2026-06-22,2.807085520147851,False,False,平稳
2026-06-23,2.807320128835098,False,False,平稳
2026-06-24,2.8022994027967916,False,False,平稳
2026-06-25,2.7983536648524647,False,False,平稳
2026-06-26,2.7936551957387237,False,False,平稳
2026-06-29,2.7931533760614347,False,False,平稳
2026-06-30,2.8429548503661364,False,False,平稳
2026-07-01,2.8429548503661364,False,False,平稳
2026-07-02,2.86883896069,False,False,平稳
2026-07-06,2.820920450070707,False,False,平稳
2026-07-07,2.8994199979668647,False,False,平稳
2026-07-08,2.910146182122478,False,False,平稳
2026-07-09,2.906355678485414,False,False,平稳
2026-07-10,2.828101675676832,False,False,平稳
2026-07-13,2.8582837434554498,False,False,平稳
2026-07-14,2.857394777065291,False,False,平稳
2026-07-15,2.817061908166145,False,False,平稳
2026-07-16,2.8191412041943638,False,False,平稳
2026-07-17,2.787942697511944,False,False,平稳
2026-07-20,2.804476067754934,False,False,平稳
2026-07-21,2.811111328367232,False,False,平稳
2026-07-22,2.814382366635196,False,False,平稳
2026-07-23,2.82887643744033,False,False,平稳
2026-07-24,2.828551345483038,False,False,平稳
2026-07-27,2.8126830982569553,False,False,平稳
2026-07-28,2.8267680710351417,False,False,平稳
2026-07-29,2.882048002893612,False,False,平稳
2026-07-30,2.877412777390747,False,False,平稳
2026-07-31,2.8762107347418193,False,False,平稳
2026-08-03,2.7758120520498304,False,False,平稳
2026-08-04,2.830321744038947,False,False,平稳
2026-08-05,2.831687231579705,False,False,平稳
2026-08-06,2.844507832029046,False,False,平稳
2026-08-07,2.836198134642423,False,False,平稳
2026-08-10,2.8608268403928037,False,False,平稳
2026-08-11,2.8599569298641496,False,False,平稳
2026-08-12,2.7194508144233467,False,False,平稳
2026-08-13,2.7607398785010093,False,False,平稳
2026-08-14,2.7633926534704116,False,False,平稳
2026-08-17,2.694272992321407,False,False,平稳
2026-08-18,2.6887457726038217,False,False,平稳
2026-08-19,2.7481636743500113,False,False,平稳
2026-08-20,2.6852029271294215,False,False,平稳
2026-08-21,2.694686344283469,False,False,平稳
2026-08-24,2.6950377672018027,False,False,平稳
2026-08-25,2.762823021991721,False,False,平稳
2026-08-26,2.770669241304684,False,False,平稳
2026-08-27,2.774189515357351,False,False,平稳
2026-08-28,2.806827128748398,False,False,平稳
2026-08-31,2.8048452413938096,False,False,平稳
2026-09-01,2.7854850242471403,False,False,平稳
2026-09-02,2.749814826086062,False,False,平稳
2026-09-03,2.7133439216433013,False,False,平稳
2026-09-04,2.709632118603833,False,False,平稳
