date,ret_tr_pct,ret_rmb_pct,hs250_var_95,rmb_hs250_var_95,hs250_var_99,rmb_hs250_var_99,hs500_var_95,rmb_hs500_var_95,hs500_var_99,rmb_hs500_var_99,hs750_var_95,rmb_hs750_var_95,hs750_var_99,rmb_hs750_var_99,fhs_sig_e,fhs_sig_g,rmb_fhs_sig_e,rmb_fhs_sig_g,fhs_e_var_95,fhs_g_var_95,rmb_fhs_e_var_95,rmb_fhs_g_var_95,fhs_e_var_99,fhs_g_var_99,rmb_fhs_e_var_99,rmb_fhs_g_var_99
2024-12-20,0.0271,0.0107,0.36261,0.357625,0.54934,0.586699,0.425925,0.464965,0.56202,0.839448,0.50573,0.618665,0.701823,0.98137,0.221576,0.243216,0.230882,0.275013,0.355358,0.341645,0.33638,0.34752,0.560611,0.529525,0.516073,0.539836
2024-12-23,-0.1521,-0.1192,0.36261,0.357625,0.54934,0.586699,0.425925,0.464965,0.56202,0.839448,0.50573,0.618665,0.701823,0.98137,0.214928,0.239429,0.223864,0.271324,0.344696,0.336325,0.326155,0.342858,0.54379,0.52128,0.500386,0.532595
2024-12-24,0.0326,-0.0099,0.36261,0.357625,0.54934,0.586699,0.425925,0.464965,0.56202,0.839448,0.50573,0.618665,0.701823,0.98137,0.211685,0.237427,0.218999,0.268686,0.339495,0.333513,0.319067,0.339525,0.535585,0.516921,0.489512,0.527417
2024-12-26,0.0,0.048,0.36261,0.357625,0.54934,0.586699,0.425925,0.464965,0.56202,0.839448,0.50573,0.618665,0.701823,0.98137,0.205392,0.233761,0.212342,0.265028,0.329402,0.328364,0.309368,0.334902,0.519663,0.50894,0.474632,0.520236
2024-12-27,-0.0816,-0.083,0.36261,0.357625,0.54934,0.586699,0.425925,0.464965,0.56202,0.839448,0.50573,0.618665,0.701823,0.98137,0.199135,0.230039,0.206208,0.261429,0.319367,0.323135,0.300431,0.330354,0.503832,0.500836,0.460921,0.513172
2024-12-30,0.3096,0.3274,0.36261,0.357625,0.54934,0.586699,0.425925,0.464965,0.56202,0.839448,0.50573,0.618665,0.701823,0.98137,0.1941,0.226873,0.200957,0.25833,0.311292,0.318688,0.292781,0.326438,0.491093,0.493943,0.449184,0.507089
2024-12-31,-0.0542,-0.0542,0.36261,0.35246,0.54934,0.548553,0.425925,0.464965,0.56202,0.839448,0.50573,0.618665,0.701823,0.98137,0.202893,0.231561,0.210695,0.261312,0.325394,0.325273,0.300213,0.326942,0.513341,0.50415,0.470951,0.512942
2025-01-02,0.0109,0.0123,0.36261,0.35246,0.54934,0.548553,0.425925,0.456055,0.56202,0.755348,0.50573,0.618665,0.701823,0.98137,0.197159,0.2281,0.204707,0.257932,0.316198,0.320412,0.291681,0.322713,0.498833,0.496615,0.457566,0.506307
2025-01-03,-0.118,0.1625,0.36261,0.35246,0.54934,0.548553,0.425925,0.456055,0.56202,0.755348,0.50573,0.618665,0.701823,0.98137,0.191172,0.224439,0.198494,0.254233,0.306596,0.315269,0.282828,0.318085,0.483685,0.488644,0.443679,0.499046
2025-01-06,-0.1315,-0.0987,0.36261,0.35246,0.54934,0.548553,0.425925,0.456055,0.56202,0.755348,0.504635,0.614315,0.701823,0.98137,0.187588,0.222004,0.19652,0.252117,0.300848,0.311849,0.280016,0.315438,0.474617,0.483343,0.439266,0.494893
2025-01-07,-0.1866,-0.1306,0.3592,0.35246,0.54934,0.548553,0.425925,0.456055,0.56202,0.755348,0.504635,0.614315,0.701823,0.98137,0.184704,0.219895,0.192061,0.249296,0.293433,0.308763,0.273662,0.311908,0.467321,0.478751,0.429299,0.489355
2025-01-08,0.0824,0.1534,0.35596,0.347195,0.54934,0.517428,0.425925,0.456055,0.56202,0.755348,0.504635,0.614315,0.701823,0.98137,0.184818,0.21943,0.188938,0.247093,0.293614,0.30811,0.260394,0.302085,0.467609,0.477739,0.422319,0.485031
2025-01-09,0.0,0.0068,0.35596,0.347195,0.54934,0.517428,0.425925,0.451515,0.56202,0.755348,0.504635,0.614315,0.701823,0.98137,0.180321,0.216457,0.186996,0.244862,0.28647,0.303936,0.257718,0.299358,0.456231,0.471266,0.417978,0.480652
2025-01-10,-0.2694,-0.2626,0.35596,0.347195,0.54934,0.517428,0.425925,0.451515,0.56202,0.755348,0.504635,0.614315,0.701823,0.98137,0.174828,0.212773,0.181307,0.241082,0.277743,0.298763,0.249877,0.294737,0.442333,0.463245,0.405262,0.473232
2025-01-13,-0.1267,-0.1362,0.35596,0.347195,0.54934,0.517428,0.425925,0.451515,0.56202,0.755348,0.504635,0.614315,0.701823,0.98137,0.181894,0.216292,0.187183,0.243403,0.295605,0.303704,0.265901,0.297574,0.460211,0.470907,0.418396,0.477788
2025-01-14,0.0276,0.0167,0.35596,0.347195,0.54934,0.517428,0.425925,0.451515,0.56202,0.755348,0.504635,0.614315,0.701823,0.98137,0.179063,0.21413,0.184522,0.241369,0.291004,0.300668,0.262121,0.295087,0.453048,0.466199,0.412448,0.473795
2025-01-15,0.5057,0.4962,0.35596,0.347195,0.54934,0.517428,0.425925,0.44712,0.56202,0.755348,0.504635,0.614315,0.701823,0.98137,0.173739,0.210555,0.178947,0.237605,0.282352,0.295648,0.254201,0.290486,0.439578,0.458416,0.399987,0.466406
2025-01-16,0.2738,0.2902,0.35596,0.347195,0.54934,0.517428,0.425925,0.44712,0.56202,0.755348,0.504635,0.614315,0.701823,0.98137,0.209089,0.231495,0.211834,0.252374,0.339801,0.325051,0.300919,0.308542,0.529017,0.504006,0.473497,0.495397
2025-01-17,-0.0109,-0.1023,0.35596,0.347195,0.54934,0.517428,0.425925,0.44712,0.56202,0.755348,0.501855,0.603845,0.701823,0.98137,0.213525,0.234007,0.217334,0.254117,0.34701,0.328578,0.308732,0.310673,0.540241,0.509475,0.48579,0.498819
2025-01-21,0.2349,-0.5009,0.35596,0.347195,0.54934,0.517428,0.425925,0.44712,0.56202,0.755348,0.499195,0.596085,0.701823,0.98137,0.207038,0.230295,0.212198,0.251446,0.336467,0.323366,0.301436,0.307407,0.523828,0.501394,0.47431,0.493576
2025-01-22,-0.1037,-0.0817,0.35596,0.35246,0.54934,0.522524,0.425925,0.451515,0.56202,0.755348,0.499195,0.596085,0.701823,0.98137,0.208814,0.231215,0.239542,0.265577,0.339354,0.324658,0.347983,0.332278,0.528321,0.503397,0.54684,0.535947
2025-01-23,-0.071,0.1378,0.35596,0.35246,0.54934,0.522524,0.425925,0.451515,0.56202,0.755348,0.499195,0.596085,0.701823,0.98137,0.20404,0.228465,0.233105,0.26249,0.331595,0.320796,0.338632,0.328416,0.516243,0.497409,0.532145,0.529717
2025-01-24,0.1202,-0.4854,0.35596,0.35246,0.54934,0.522524,0.425925,0.451515,0.56202,0.755348,0.499195,0.596085,0.701823,0.98137,0.198587,0.225287,0.228511,0.25991,0.322733,0.316334,0.331959,0.325188,0.502446,0.49049,0.521658,0.52451
2025-01-27,0.3651,0.4575,0.35596,0.357625,0.54934,0.522524,0.425925,0.456055,0.56202,0.755348,0.499195,0.596085,0.701823,0.98137,0.194776,0.222969,0.251438,0.271774,0.31654,0.313079,0.366328,0.343427,0.492804,0.485444,0.573997,0.548452
2025-01-28,-0.0218,-0.1391,0.35596,0.357625,0.54934,0.522524,0.425925,0.456055,0.56202,0.755348,0.499195,0.596085,0.701823,0.98137,0.208948,0.23078,0.268302,0.279804,0.339571,0.324047,0.390898,0.353574,0.52866,0.50245,0.612495,0.564657
2025-01-29,0.0,0.0,0.35596,0.357625,0.54934,0.522524,0.425925,0.456055,0.56202,0.755348,0.499195,0.596085,0.701823,0.98137,0.202653,0.227182,0.262351,0.277275,0.329341,0.318995,0.382228,0.350378,0.512733,0.494616,0.59891,0.559554
2025-01-30,0.0,0.0,0.35596,0.357625,0.54934,0.522524,0.425925,0.451515,0.56202,0.731588,0.499195,0.596085,0.701823,0.98137,0.196479,0.223609,0.254358,0.273514,0.319307,0.313978,0.370582,0.345626,0.497113,0.486837,0.580663,0.551964
2025-01-31,0.0,0.0,0.35596,0.357625,0.54934,0.522524,0.425925,0.451515,0.56202,0.731588,0.499195,0.596085,0.701823,0.98137,0.190494,0.22007,0.24661,0.269813,0.309581,0.309009,0.359294,0.340949,0.48197,0.479132,0.562975,0.544495
2025-02-03,0.0,0.0,0.35596,0.357625,0.54934,0.522524,0.425925,0.451515,0.56202,0.731588,0.499195,0.596085,0.701823,0.98137,0.18469,0.216583,0.239097,0.266162,0.300149,0.304112,0.348348,0.336335,0.467285,0.47154,0.545824,0.537127
2025-02-04,0.1522,0.1522,0.35596,0.357625,0.54934,0.522524,0.425925,0.451515,0.56202,0.731588,0.499195,0.596085,0.701823,0.98137,0.179064,0.213102,0.231813,0.262554,0.291005,0.299225,0.337736,0.331776,0.453051,0.463961,0.529196,0.529846
2025-02-05,0.3524,0.763,0.345835,0.35246,0.543705,0.522524,0.425925,0.451515,0.56202,0.731588,0.499195,0.596085,0.701823,0.98137,0.177567,0.211828,0.227822,0.260243,0.267142,0.289404,0.331921,0.328856,0.449263,0.461188,0.520085,0.525182
2025-02-06,0.0162,0.2401,0.334655,0.347195,0.50326,0.522524,0.414405,0.451515,0.56202,0.731588,0.499195,0.596085,0.701823,0.98137,0.192586,0.219918,0.289342,0.289995,0.275811,0.288892,0.420328,0.362829,0.487263,0.478801,0.660526,0.585223
2025-02-07,-0.1842,-0.1019,0.334655,0.347195,0.50326,0.522524,0.414405,0.451515,0.56202,0.731588,0.495325,0.59379,0.687075,0.98137,0.186761,0.216442,0.286626,0.288815,0.267469,0.284326,0.416383,0.361353,0.472525,0.471233,0.654326,0.582842
2025-02-10,-0.0325,0.1072,0.334655,0.347195,0.50326,0.522524,0.414405,0.451515,0.56202,0.731588,0.495325,0.59379,0.687075,0.98137,0.186608,0.216214,0.279013,0.285617,0.26725,0.284027,0.405323,0.357352,0.472138,0.470737,0.636947,0.576388
2025-02-11,-0.076,-0.039,0.334655,0.347195,0.50326,0.522524,0.414405,0.451515,0.56202,0.731588,0.495325,0.59379,0.687075,0.98137,0.181099,0.212864,0.271785,0.282258,0.25936,0.279626,0.394823,0.353149,0.458199,0.463443,0.620446,0.56961
2025-02-12,-0.3044,-0.2825,0.334655,0.347195,0.50326,0.522524,0.414405,0.451515,0.56202,0.731588,0.495325,0.59379,0.687075,0.98137,0.176566,0.21002,0.263678,0.278643,0.252868,0.27589,0.383046,0.348626,0.446731,0.457251,0.601939,0.562314
2025-02-13,0.3261,0.0521,0.334655,0.347195,0.50326,0.522524,0.414405,0.451515,0.56202,0.731588,0.48589,0.588165,0.687075,0.98137,0.18672,0.215598,0.264845,0.279841,0.280913,0.294554,0.384741,0.350125,0.472421,0.469396,0.604603,0.564732
2025-02-14,0.2547,-0.2377,0.334655,0.347195,0.50326,0.522524,0.414405,0.451515,0.56202,0.731588,0.48589,0.588165,0.687075,0.98137,0.197871,0.221702,0.257094,0.276206,0.297689,0.302894,0.373481,0.345577,0.500634,0.482685,0.586909,0.557396
2025-02-18,-0.1246,0.2277,0.32183,0.3402,0.50326,0.522524,0.414405,0.451515,0.56202,0.731588,0.477285,0.588165,0.687075,0.98137,0.201733,0.223739,0.255972,0.276102,0.303499,0.305677,0.371851,0.345447,0.510406,0.48712,0.584348,0.557187
2025-02-19,0.1137,0.1783,0.32183,0.3402,0.50326,0.522524,0.414405,0.451515,0.56202,0.731588,0.477285,0.588165,0.687075,0.98137,0.197955,0.221585,0.254364,0.275075,0.297815,0.302734,0.369515,0.344162,0.500847,0.48243,0.580677,0.555114
2025-02-20,0.1028,-0.2796,0.32183,0.3402,0.50326,0.522524,0.414405,0.451515,0.56202,0.731588,0.477285,0.588165,0.687075,0.98137,0.193934,0.21916,0.250453,0.272994,0.291766,0.299421,0.363834,0.341558,0.490673,0.477151,0.571748,0.550914
2025-02-21,0.3239,0.2494,0.32183,0.3402,0.50326,0.522524,0.410855,0.44712,0.556258,0.731588,0.477285,0.588165,0.687075,0.98137,0.189705,0.21657,0.252296,0.274303,0.285404,0.295882,0.366511,0.343196,0.479974,0.471512,0.575956,0.553556
2025-02-24,0.1669,0.1324,0.32183,0.3402,0.50326,0.522524,0.410855,0.44712,0.556258,0.731588,0.477285,0.588165,0.687075,0.98137,0.200308,0.22231,0.252123,0.273873,0.301355,0.303724,0.36626,0.342658,0.5068,0.484009,0.575561,0.552688
2025-02-25,0.3867,0.4364,0.32183,0.3402,0.50326,0.522524,0.410855,0.44712,0.556258,0.731588,0.477285,0.588165,0.687075,0.98137,0.198462,0.221081,0.246585,0.271066,0.298578,0.302045,0.358215,0.339146,0.50213,0.481333,0.562918,0.547024
2025-02-26,0.166,0.2804,0.32183,0.3402,0.50326,0.522524,0.410855,0.44712,0.556258,0.731588,0.477285,0.588165,0.687075,0.98137,0.214467,0.230074,0.261883,0.277705,0.322657,0.314332,0.380438,0.347452,0.542624,0.500912,0.597841,0.560421
2025-02-27,-0.0161,0.3387,0.32183,0.3402,0.50326,0.522524,0.410855,0.44712,0.556258,0.731588,0.477285,0.588165,0.687075,0.98137,0.211872,0.228499,0.26303,0.27797,0.318753,0.31218,0.382105,0.347784,0.536058,0.497483,0.60046,0.560956
2025-02-28,0.3099,0.2756,0.32183,0.3402,0.50326,0.522524,0.410855,0.44712,0.556258,0.731588,0.477285,0.588165,0.687075,0.98137,0.205456,0.224882,0.268173,0.280106,0.3091,0.307238,0.389576,0.350456,0.519825,0.489609,0.612201,0.565267
2025-03-03,0.2025,0.2231,0.32183,0.3402,0.50326,0.522524,0.410855,0.43151,0.556258,0.64041,0.477285,0.588165,0.687075,0.98137,0.21317,0.229085,0.268625,0.280108,0.320706,0.31298,0.390232,0.350459,0.539342,0.498759,0.613233,0.565271
2025-03-04,-0.1919,-0.4558,0.32183,0.3402,0.50326,0.522524,0.410855,0.43151,0.556258,0.64041,0.477285,0.588165,0.687075,0.98137,0.212545,0.228595,0.266113,0.278729,0.319765,0.312311,0.386583,0.348734,0.537761,0.497692,0.607498,0.562488
2025-03-05,-0.2885,-0.4883,0.32183,0.347195,0.50326,0.522524,0.410855,0.44712,0.556258,0.64041,0.47452,0.580205,0.674326,0.98137,0.211363,0.228235,0.281127,0.287314,0.317987,0.311819,0.409583,0.363064,0.534771,0.496909,0.641773,0.579813
2025-03-06,-0.0161,-0.0685,0.32183,0.35246,0.50326,0.522524,0.410855,0.451515,0.556258,0.64041,0.47452,0.580205,0.674326,0.98137,0.216767,0.23179,0.297652,0.296926,0.326117,0.316676,0.447778,0.383938,0.548443,0.504648,0.679497,0.59921
2025-03-07,-0.1017,-0.2785,0.32183,0.35246,0.50326,0.522524,0.410855,0.451515,0.556258,0.64041,0.47452,0.580205,0.674326,0.98137,0.2102,0.228094,0.289072,0.293181,0.316238,0.311627,0.43487,0.379096,0.531828,0.496602,0.65991,0.591653
2025-03-10,0.3316,0.678,0.32183,0.35246,0.50326,0.522524,0.410855,0.451515,0.556258,0.64041,0.473085,0.580205,0.674326,0.98137,0.205314,0.225424,0.288448,0.293684,0.308887,0.307979,0.433931,0.379746,0.519466,0.490789,0.658486,0.592668
2025-03-11,-0.2191,-0.6512,0.32183,0.35246,0.50326,0.522524,0.410855,0.451515,0.556258,0.64041,0.47079,0.574835,0.674326,0.98137,0.214993,0.23071,0.325256,0.312416,0.323448,0.315201,0.489304,0.403968,0.543955,0.502297,0.742513,0.63047
2025-03-12,-0.1767,-0.0467,0.32183,0.36659,0.50326,0.583131,0.410855,0.45561,0.556258,0.651993,0.4689,0.580205,0.674326,0.98137,0.215242,0.231157,0.353394,0.330177,0.323823,0.315811,0.568801,0.445119,0.544585,0.50327,0.806748,0.681522
2025-03-13,0.1874,0.2799,0.32183,0.36659,0.50326,0.583131,0.410855,0.45561,0.556258,0.651993,0.4689,0.580205,0.674326,0.98137,0.213126,0.230164,0.342819,0.325193,0.32064,0.314455,0.55178,0.4384,0.539231,0.501108,0.782607,0.671235
2025-03-14,-0.2518,-0.3374,0.32183,0.36659,0.50326,0.583131,0.40405,0.45561,0.54234,0.651993,0.4689,0.580205,0.674326,0.98137,0.21167,0.229231,0.339373,0.32381,0.318449,0.31318,0.546233,0.436536,0.535547,0.499077,0.77474,0.66838
2025-03-17,0.0536,-0.0155,0.32183,0.36659,0.50326,0.583131,0.40405,0.45561,0.54234,0.651993,0.467755,0.574835,0.66467,0.98137,0.21429,0.230983,0.339255,0.325054,0.322391,0.315574,0.546043,0.438213,0.542176,0.502892,0.774471,0.670948
2025-03-18,0.0268,-0.0479,0.30836,0.36659,0.50326,0.583131,0.400375,0.451515,0.54234,0.651993,0.465405,0.574835,0.66467,0.98137,0.208177,0.227497,0.328942,0.320199,0.29814,0.298849,0.529444,0.431668,0.52671,0.495302,0.750928,0.660927
2025-03-19,0.1821,0.2195,0.30836,0.36659,0.50326,0.583131,0.400375,0.451515,0.54234,0.651993,0.465405,0.574835,0.66467,0.98137,0.201941,0.223946,0.319137,0.315686,0.289209,0.294184,0.513663,0.425584,0.510932,0.487571,0.728544,0.651611
2025-03-20,0.139,0.3835,0.30836,0.36659,0.50326,0.583131,0.391365,0.44712,0.54234,0.651993,0.465405,0.574835,0.66467,0.98137,0.200806,0.223082,0.314051,0.313269,0.287584,0.293049,0.505477,0.422325,0.50806,0.48569,0.716934,0.646622
2025-03-21,-0.0481,-0.0357,0.30836,0.36659,0.50326,0.583131,0.391365,0.44712,0.54234,0.651993,0.465405,0.574835,0.66467,0.98137,0.197644,0.221097,0.318645,0.3156,0.283055,0.290441,0.512871,0.425468,0.50006,0.481368,0.727421,0.651434
2025-03-24,-0.3426,-0.2805,0.30836,0.36659,0.50326,0.583131,0.391365,0.44712,0.54234,0.651993,0.461295,0.569045,0.66467,0.98137,0.191984,0.217874,0.309062,0.311205,0.274949,0.286207,0.497447,0.419543,0.48574,0.474351,0.705544,0.642362
2025-03-25,0.0322,0.0846,0.32183,0.36659,0.50326,0.583131,0.391365,0.43151,0.54234,0.651993,0.461295,0.569045,0.66467,0.98137,0.204179,0.224872,0.307423,0.311105,0.307179,0.307225,0.494809,0.419408,0.516594,0.489587,0.701803,0.642156
2025-03-26,-0.1556,-0.0096,0.32183,0.36659,0.50326,0.583131,0.391365,0.43151,0.54234,0.651993,0.461295,0.569045,0.66467,0.98137,0.198116,0.221402,0.298777,0.306997,0.298058,0.302484,0.480892,0.41387,0.501254,0.482032,0.682065,0.633676
2025-03-27,-0.0645,-0.1058,0.32183,0.36659,0.50326,0.583131,0.37741,0.43151,0.531904,0.651993,0.461295,0.569045,0.66467,0.98137,0.195825,0.220119,0.289685,0.302779,0.294611,0.300731,0.466259,0.408183,0.495458,0.479239,0.661309,0.62497
2025-03-28,0.3915,0.3681,0.32183,0.36659,0.50326,0.583131,0.37741,0.43151,0.531904,0.651993,0.45709,0.56211,0.66467,0.98137,0.190516,0.21708,0.282053,0.29936,0.286624,0.296579,0.453975,0.403574,0.482025,0.472622,0.643887,0.617913
2025-03-31,0.1177,0.0337,0.32183,0.36659,0.50326,0.583131,0.37741,0.43151,0.531904,0.651993,0.45709,0.56211,0.66467,0.98137,0.208122,0.226554,0.287942,0.301675,0.313111,0.309523,0.463453,0.406695,0.526571,0.493249,0.65733,0.622691
2025-04-01,0.188,0.367,0.32183,0.36659,0.50326,0.583131,0.37741,0.43151,0.531904,0.651993,0.45709,0.56211,0.66467,0.98137,0.203831,0.22405,0.279292,0.297592,0.306656,0.306102,0.449531,0.401191,0.515714,0.487797,0.637584,0.614263
2025-04-02,-0.0969,-0.1272,0.32183,0.36659,0.50326,0.583131,0.37741,0.43151,0.531904,0.651993,0.45709,0.56211,0.66467,0.98137,0.202916,0.22333,0.285316,0.299909,0.305279,0.305118,0.459227,0.404314,0.513399,0.48623,0.651336,0.619046
2025-04-03,0.3977,0.5874,0.30836,0.35246,0.50326,0.583131,0.37741,0.43151,0.531904,0.651993,0.45709,0.56211,0.66467,0.98137,0.198161,0.220722,0.278373,0.296868,0.283796,0.289949,0.418775,0.383863,0.493034,0.480551,0.635486,0.612769
2025-04-04,0.0,-0.0137,0.30836,0.35246,0.50326,0.583131,0.37741,0.43151,0.531904,0.651993,0.45709,0.56211,0.66467,0.98137,0.215411,0.230073,0.30585,0.309314,0.3085,0.302232,0.46011,0.399957,0.535953,0.50091,0.698212,0.638459
2025-04-07,-1.1491,-0.768,0.30836,0.35246,0.50326,0.583131,0.37741,0.43151,0.531904,0.651993,0.45709,0.56211,0.66467,0.98137,0.208848,0.226435,0.296552,0.305078,0.299101,0.297453,0.446123,0.394479,0.519623,0.49299,0.676986,0.629715
2025-04-08,-0.2064,0.2128,0.32183,0.36659,0.547683,0.630631,0.391365,0.44712,0.54234,0.730875,0.461295,0.569045,0.674326,0.98137,0.346737,0.316381,0.343593,0.330396,0.521652,0.432246,0.553025,0.445414,0.877281,0.713145,0.80437,0.7079
2025-04-09,-0.5725,-0.4214,0.32183,0.36659,0.547683,0.630631,0.391365,0.44712,0.54234,0.730875,0.45709,0.56211,0.674326,0.98137,0.339954,0.311959,0.337179,0.327414,0.511447,0.426205,0.542702,0.441394,0.860119,0.703178,0.789354,0.701511
2025-04-10,0.0,-0.4896,0.334655,0.385125,0.568335,0.630631,0.400375,0.44712,0.556278,0.730875,0.461295,0.56211,0.674326,0.98137,0.35819,0.32982,0.342816,0.33157,0.580143,0.463113,0.551775,0.446997,0.906258,0.743438,0.802551,0.710415
2025-04-11,-0.3616,-0.6697,0.32183,0.385125,0.547683,0.592362,0.391365,0.451515,0.556278,0.730875,0.461295,0.56211,0.674326,0.98137,0.347278,0.321286,0.353347,0.338507,0.522466,0.438947,0.531563,0.456349,0.864044,0.699497,0.806641,0.698716
2025-04-14,0.449,0.7284,0.334655,0.40862,0.547683,0.645467,0.391365,0.45561,0.556278,0.730875,0.461295,0.569045,0.674326,0.98137,0.348154,0.323245,0.379832,0.355021,0.523784,0.441624,0.611353,0.492632,0.866223,0.703762,0.867102,0.732803
2025-04-15,0.2674,0.3098,0.334655,0.40862,0.547683,0.645467,0.391365,0.45561,0.556278,0.730875,0.461295,0.569045,0.674326,0.98137,0.355014,0.330091,0.409207,0.373414,0.534104,0.450977,0.658634,0.518155,0.883291,0.718667,0.934161,0.770768
2025-04-16,0.321,0.1883,0.334655,0.40862,0.547683,0.645467,0.391365,0.45561,0.556278,0.730875,0.461295,0.569045,0.674326,0.98137,0.350375,0.327105,0.403933,0.371076,0.527125,0.446897,0.650145,0.514911,0.871749,0.712166,0.922121,0.765942
2025-04-17,-0.0978,-0.1841,0.326285,0.40862,0.547683,0.645467,0.391365,0.45561,0.556278,0.730875,0.45709,0.569045,0.674326,0.98137,0.348682,0.326536,0.394334,0.366169,0.524578,0.44612,0.634695,0.508102,0.867537,0.710928,0.900208,0.755814
2025-04-21,0.0,-0.1042,0.326285,0.40862,0.547683,0.645467,0.391365,0.45561,0.556278,0.730875,0.45709,0.569045,0.674326,0.98137,0.338908,0.319725,0.384972,0.361851,0.509874,0.436815,0.619626,0.50211,0.843219,0.696099,0.878836,0.746901
2025-04-22,-0.1306,0.1488,0.326285,0.40862,0.547683,0.645467,0.391365,0.45561,0.556278,0.730875,0.452595,0.569045,0.674326,0.98137,0.328583,0.312812,0.374115,0.356582,0.49434,0.42737,0.602152,0.494799,0.81753,0.681048,0.854051,0.736025
2025-04-23,0.2501,-0.1034,0.326285,0.40862,0.547683,0.645467,0.391365,0.45561,0.556278,0.730875,0.452595,0.569045,0.674326,0.98137,0.320176,0.307549,0.364545,0.351777,0.481692,0.42018,0.586748,0.488131,0.796613,0.669589,0.832204,0.726107
2025-04-24,0.3578,0.3839,0.326285,0.40862,0.547683,0.645467,0.391365,0.45561,0.556278,0.730875,0.452595,0.569045,0.674326,0.98137,0.316409,0.305438,0.354346,0.34693,0.476025,0.417295,0.570333,0.481405,0.78724,0.664993,0.808921,0.716102
2025-04-25,0.308,0.2874,0.326285,0.40862,0.547683,0.645467,0.391365,0.45561,0.556278,0.730875,0.452595,0.569045,0.674326,0.98137,0.319044,0.307522,0.356188,0.347926,0.479989,0.420143,0.573298,0.482787,0.793796,0.669531,0.813126,0.718158
2025-04-28,0.3178,0.4248,0.326285,0.40862,0.547683,0.645467,0.391365,0.45561,0.556278,0.730875,0.452595,0.569045,0.674326,0.98137,0.318392,0.307416,0.35244,0.346048,0.479008,0.419998,0.567265,0.480181,0.792174,0.6693,0.80457,0.714282
2025-04-29,0.1666,-0.1795,0.326285,0.40862,0.547683,0.645467,0.391365,0.45561,0.556278,0.730875,0.452595,0.569045,0.674326,0.98137,0.318357,0.307672,0.357195,0.348482,0.478955,0.420348,0.574918,0.483559,0.792087,0.669857,0.815425,0.719306
2025-04-30,0.0054,0.0274,0.326285,0.40862,0.547683,0.645467,0.391365,0.45561,0.556278,0.730875,0.452595,0.569045,0.674326,0.98137,0.311344,0.30344,0.349093,0.344878,0.468405,0.414566,0.561878,0.478558,0.774638,0.660643,0.796929,0.711867
2025-05-01,0.0,0.0,0.326285,0.40862,0.547683,0.645467,0.391365,0.45561,0.556278,0.730875,0.452595,0.569045,0.674326,0.98137,0.301862,0.297825,0.338525,0.339715,0.454139,0.406894,0.544868,0.471394,0.751047,0.648419,0.772804,0.70121
2025-05-02,-0.6138,-0.6138,0.326285,0.40862,0.547683,0.645467,0.391365,0.45561,0.556278,0.730875,0.452595,0.569045,0.674326,0.98137,0.292666,0.292506,0.328212,0.334727,0.440304,0.399627,0.528269,0.464472,0.728167,0.636838,0.749261,0.690914
2025-05-05,0.0,0.0,0.340665,0.44032,0.568335,0.645467,0.400375,0.456245,0.564085,0.730875,0.458685,0.574835,0.674326,0.98137,0.321122,0.310397,0.351945,0.347656,0.520106,0.43584,0.586085,0.501044,0.798966,0.67579,0.80344,0.717601
2025-05-06,-0.0162,-0.7645,0.340665,0.44032,0.568335,0.645467,0.400375,0.456245,0.564085,0.730875,0.452595,0.574835,0.674326,0.98137,0.311339,0.304518,0.341223,0.342436,0.504261,0.427585,0.56823,0.493521,0.774626,0.66299,0.778963,0.706826
2025-05-07,0.1889,0.308,0.340665,0.466195,0.568335,0.660635,0.400375,0.464965,0.564085,0.764535,0.452595,0.580205,0.674326,0.98137,0.301881,0.298992,0.380151,0.364146,0.488942,0.419826,0.643143,0.56948,0.751094,0.650959,0.86783,0.780212
2025-05-08,-0.3457,-0.2212,0.340665,0.466195,0.568335,0.660635,0.400375,0.464965,0.564085,0.764535,0.449155,0.580205,0.674326,0.98137,0.296319,0.295787,0.376212,0.362278,0.479934,0.415326,0.636479,0.566559,0.737255,0.643981,0.858838,0.77621
2025-05-09,0.1081,0.1413,0.344305,0.466195,0.568335,0.660635,0.400375,0.464965,0.564085,0.764535,0.449155,0.580205,0.674326,0.98137,0.299512,0.297903,0.368754,0.358997,0.485105,0.418297,0.623862,0.561428,0.7452,0.648588,0.841813,0.76918
2025-05-12,-0.2435,-0.7228,0.344305,0.466195,0.568335,0.660635,0.400375,0.464965,0.564085,0.764535,0.449155,0.580205,0.674326,0.98137,0.291592,0.293356,0.359191,0.354198,0.472278,0.411912,0.607683,0.553923,0.725494,0.638689,0.819982,0.758898
2025-05-13,0.0054,0.0595,0.344305,0.480585,0.568335,0.696781,0.400375,0.470235,0.564085,0.764535,0.449155,0.588165,0.674326,0.98137,0.288933,0.291945,0.390671,0.372369,0.467971,0.409931,0.674329,0.619243,0.718879,0.635617,0.891846,0.79783
2025-05-14,-0.0976,-0.0657,0.344305,0.480585,0.568335,0.696781,0.400375,0.470235,0.564085,0.764535,0.449155,0.588165,0.674326,0.98137,0.280134,0.286976,0.37905,0.366486,0.45372,0.402954,0.65427,0.60946,0.696986,0.624798,0.865317,0.785226
