model,caliber,conf,date,ret,var,exceed_ratio,is_doubtful,doubtful_series,near_ghost,near_event,co_3141_pct
M1e,次,99,2022-10-26,-1.0527,0.947925,1.1105308964316796,False,,False,2022-10-26 美元自高位大幅回落 人民币急升,0.6042
HS250,次,99,2022-11-07,-1.0289,0.993508,1.035623266244459,False,,False,2022-11-10 美国10月CPI回落至7.7% 美债暴涨,-0.6056
M1,次,99,2022-11-07,-1.0289,0.983815,1.0458267052240513,False,,False,2022-11-10 美国10月CPI回落至7.7% 美债暴涨,-0.6056
M1d,次,99,2022-11-07,-1.0289,0.983819,1.045822453113835,False,,False,2022-11-10 美国10月CPI回落至7.7% 美债暴涨,-0.6056
HS250,次,99,2022-12-05,-1.1382,1.041038,1.0933318476366858,False,,False,2022-11-29 证监会恢复房企股权融资(第三支箭)；2022-11-30 人民币续升 风险偏好修复；2022-12-05 防疫新十条 放开加速 人民币走强,-0.3604
M1,次,99,2022-12-05,-1.1382,1.04535,1.088821925670828,False,,False,2022-11-29 证监会恢复房企股权融资(第三支箭)；2022-11-30 人民币续升 风险偏好修复；2022-12-05 防疫新十条 放开加速 人民币走强,-0.3604
M1d,次,99,2022-12-05,-1.1382,1.045352,1.0888198425028124,False,,False,2022-11-29 证监会恢复房企股权融资(第三支箭)；2022-11-30 人民币续升 风险偏好修复；2022-12-05 防疫新十条 放开加速 人民币走强,-0.3604
HS250,次,99,2022-12-30,-1.1452,1.093806,1.046986394296612,False,,False,2022-12-30 年末人民币偏强 美元弱,0.2161
M1,次,99,2022-12-30,-1.1452,1.06395,1.0763663706001223,False,,False,2022-12-30 年末人民币偏强 美元弱,0.2161
M1d,次,99,2022-12-30,-1.1452,1.063952,1.0763643472637863,False,,False,2022-12-30 年末人民币偏强 美元弱,0.2161
M1e,次,99,2022-12-30,-1.1452,1.002533,1.1423065375404102,False,,False,2022-12-30 年末人民币偏强 美元弱,0.2161
HS250,次,99,2023-03-01,-1.3363,1.135799,1.176528593527552,False,,False,2023-03-01 中国2月PMI强劲 人民币升值,-0.5747
M1,次,99,2023-03-01,-1.3363,1.070068,1.2487991417367867,False,,False,2023-03-01 中国2月PMI强劲 人民币升值,-0.5747
M1d,次,99,2023-03-01,-1.3363,1.07007,1.2487968076854785,False,,False,2023-03-01 中国2月PMI强劲 人民币升值,-0.5747
M1e,次,99,2023-03-01,-1.3363,0.81098,1.6477595008508223,False,,False,2023-03-01 中国2月PMI强劲 人民币升值,-0.5747
M1g,次,99,2023-03-01,-1.3363,1.01062,1.322257624032772,False,,False,2023-03-01 中国2月PMI强劲 人民币升值,-0.5747
M1,次,99,2023-07-20,-1.0839,1.012349,1.0706781949703117,False,,False,,0.5013
M1d,次,99,2023-07-20,-1.0839,1.012349,1.0706781949703117,False,,False,,0.5013
M1e,次,99,2023-07-20,-1.0839,0.990736,1.0940351415513316,False,,False,,0.5013
M1g,次,99,2023-07-20,-1.0839,0.994055,1.0903823229096983,False,,False,,0.5013
FHS-E,次,99,2023-09-11,-0.908,0.763516,1.1892350651459827,False,,False,2023-09-11 央行维稳+美元回落 人民币急升,0.7968
M1e,次,99,2023-09-11,-0.908,0.677634,1.339956377631583,False,,False,2023-09-11 央行维稳+美元回落 人民币急升,0.7968
M1g,次,99,2023-09-11,-0.908,0.890807,1.01930047698323,False,,False,2023-09-11 央行维稳+美元回落 人民币急升,0.7968
FHS-E,次,99,2023-10-03,-0.8393,0.655533,1.2803321877006955,False,,True,2023-10-04 美债长端急升(10Y创多年新高) 全球利差走阔,-0.1461
FHS-G,次,99,2023-10-03,-0.8393,0.808415,1.038204387597954,False,,True,2023-10-04 美债长端急升(10Y创多年新高) 全球利差走阔,-0.1461
M1e,次,99,2023-10-03,-0.8393,0.581799,1.4425944355352966,False,,True,2023-10-04 美债长端急升(10Y创多年新高) 全球利差走阔,-0.1461
M1g,次,99,2023-10-03,-0.8393,0.802061,1.0464291369359688,False,,True,2023-10-04 美债长端急升(10Y创多年新高) 全球利差走阔,-0.1461
FHS-E,次,99,2024-04-10,-0.6214,0.520324,1.1942558867167379,False,,False,2024-04-10 美国3月CPI超预期 收益率急升,-0.4963
FHS-G,次,99,2024-04-10,-0.6214,0.595537,1.0434280321793608,False,,False,2024-04-10 美国3月CPI超预期 收益率急升,-0.4963
M1e,次,99,2024-04-10,-0.6214,0.524385,1.1850071989091984,False,,False,2024-04-10 美国3月CPI超预期 收益率急升,-0.4963
FHS-G,次,99,2024-08-05,-0.6395,0.628568,1.0173919130467983,False,,False,2024-08-02 7月非农大幅走弱+日元套息平仓,0.4132
HS250,次,99,2024-08-05,-0.6395,0.619979,1.031486550350899,False,,False,2024-08-02 7月非农大幅走弱+日元套息平仓,0.4132
M1,次,99,2024-08-05,-0.6395,0.631582,1.0125367727389318,False,,False,2024-08-02 7月非农大幅走弱+日元套息平仓,0.4132
M1d,次,99,2024-08-05,-0.6395,0.631583,1.0125351695659952,False,,False,2024-08-02 7月非农大幅走弱+日元套息平仓,0.4132
FHS-E,次,99,2025-01-21,-0.5009,0.47431,1.0560603824502963,True,FX_ret_pct,False,,0.2805
FHS-G,次,99,2025-01-21,-0.5009,0.493576,1.0148386469358315,True,FX_ret_pct,False,,0.2805
M1e,次,99,2025-01-21,-0.5009,0.493637,1.014713240701163,True,FX_ret_pct,False,,0.2805
FHS-G,次,99,2025-03-11,-0.6512,0.63047,1.0328802322077182,False,,False,,0.2747
HS250,次,99,2025-03-11,-0.6512,0.522524,1.246258545062045,False,,False,,0.2747
HS500,次,99,2025-03-11,-0.6512,0.64041,1.016848581377555,False,,False,,0.2747
M1,次,99,2025-03-11,-0.6512,0.605239,1.0759385961578816,False,,False,,0.2747
M1d,次,99,2025-03-11,-0.6512,0.605243,1.075931485370339,False,,False,,0.2747
FHS-E,次,99,2025-04-07,-0.768,0.676986,1.1344400031906126,False,,True,"2025-04-02 美国""解放日""对等关税(中国累计约54%) 历史级risk-off；2025-04-08 美中关税加码至104% 人民币中间价破7.20 美债市场承压；2025-04-09 90天关税暂缓(不含中国) 美股+9.5%；2025-04-10 中国反制84%至125% 亚洲IG信用risk-off；2025-04-11 隔夜美股再跌后亚洲风险偏好修复",-0.8287
FHS-G,次,99,2025-04-07,-0.768,0.629715,1.2195993425597293,False,,True,"2025-04-02 美国""解放日""对等关税(中国累计约54%) 历史级risk-off；2025-04-08 美中关税加码至104% 人民币中间价破7.20 美债市场承压；2025-04-09 90天关税暂缓(不含中国) 美股+9.5%；2025-04-10 中国反制84%至125% 亚洲IG信用risk-off；2025-04-11 隔夜美股再跌后亚洲风险偏好修复",-0.8287
HS250,次,99,2025-04-07,-0.768,0.583131,1.3170282492270178,False,,True,"2025-04-02 美国""解放日""对等关税(中国累计约54%) 历史级risk-off；2025-04-08 美中关税加码至104% 人民币中间价破7.20 美债市场承压；2025-04-09 90天关税暂缓(不含中国) 美股+9.5%；2025-04-10 中国反制84%至125% 亚洲IG信用risk-off；2025-04-11 隔夜美股再跌后亚洲风险偏好修复",-0.8287
HS500,次,99,2025-04-07,-0.768,0.651993,1.177926756882359,False,,True,"2025-04-02 美国""解放日""对等关税(中国累计约54%) 历史级risk-off；2025-04-08 美中关税加码至104% 人民币中间价破7.20 美债市场承压；2025-04-09 90天关税暂缓(不含中国) 美股+9.5%；2025-04-10 中国反制84%至125% 亚洲IG信用risk-off；2025-04-11 隔夜美股再跌后亚洲风险偏好修复",-0.8287
M1,次,99,2025-04-07,-0.768,0.614382,1.250036622166665,False,,True,"2025-04-02 美国""解放日""对等关税(中国累计约54%) 历史级risk-off；2025-04-08 美中关税加码至104% 人民币中间价破7.20 美债市场承压；2025-04-09 90天关税暂缓(不含中国) 美股+9.5%；2025-04-10 中国反制84%至125% 亚洲IG信用risk-off；2025-04-11 隔夜美股再跌后亚洲风险偏好修复",-0.8287
M1d,次,99,2025-04-07,-0.768,0.614383,1.2500345875455539,False,,True,"2025-04-02 美国""解放日""对等关税(中国累计约54%) 历史级risk-off；2025-04-08 美中关税加码至104% 人民币中间价破7.20 美债市场承压；2025-04-09 90天关税暂缓(不含中国) 美股+9.5%；2025-04-10 中国反制84%至125% 亚洲IG信用risk-off；2025-04-11 隔夜美股再跌后亚洲风险偏好修复",-0.8287
M1e,次,99,2025-04-07,-0.768,0.689869,1.1132548353383034,False,,True,"2025-04-02 美国""解放日""对等关税(中国累计约54%) 历史级risk-off；2025-04-08 美中关税加码至104% 人民币中间价破7.20 美债市场承压；2025-04-09 90天关税暂缓(不含中国) 美股+9.5%；2025-04-10 中国反制84%至125% 亚洲IG信用risk-off；2025-04-11 隔夜美股再跌后亚洲风险偏好修复",-0.8287
M1g,次,99,2025-04-07,-0.768,0.709703,1.082142811852282,False,,True,"2025-04-02 美国""解放日""对等关税(中国累计约54%) 历史级risk-off；2025-04-08 美中关税加码至104% 人民币中间价破7.20 美债市场承压；2025-04-09 90天关税暂缓(不含中国) 美股+9.5%；2025-04-10 中国反制84%至125% 亚洲IG信用risk-off；2025-04-11 隔夜美股再跌后亚洲风险偏好修复",-0.8287
HS250,次,99,2025-04-11,-0.6697,0.592362,1.130558678645828,False,,True,2025-04-08 美中关税加码至104% 人民币中间价破7.20 美债市场承压；2025-04-09 90天关税暂缓(不含中国) 美股+9.5%；2025-04-10 中国反制84%至125% 亚洲IG信用risk-off；2025-04-11 隔夜美股再跌后亚洲风险偏好修复,0.6372
M1,次,99,2025-04-11,-0.6697,0.624791,1.071878436149048,False,,True,2025-04-08 美中关税加码至104% 人民币中间价破7.20 美债市场承压；2025-04-09 90天关税暂缓(不含中国) 美股+9.5%；2025-04-10 中国反制84%至125% 亚洲IG信用risk-off；2025-04-11 隔夜美股再跌后亚洲风险偏好修复,0.6372
M1d,次,99,2025-04-11,-0.6697,0.62479,1.0718801517309817,False,,True,2025-04-08 美中关税加码至104% 人民币中间价破7.20 美债市场承压；2025-04-09 90天关税暂缓(不含中国) 美股+9.5%；2025-04-10 中国反制84%至125% 亚洲IG信用risk-off；2025-04-11 隔夜美股再跌后亚洲风险偏好修复,0.6372
FHS-G,次,99,2025-05-06,-0.7645,0.706826,1.081595753410316,False,,False,2025-05-07 中国央行宽松(降准50bp加7天逆回购降10bp)；2025-05-12 美中日内瓦停火(美145%降至30% 中125%降至10%),-1.1843
HS250,次,99,2025-05-06,-0.7645,0.645467,1.1844137655372,False,,False,2025-05-07 中国央行宽松(降准50bp加7天逆回购降10bp)；2025-05-12 美中日内瓦停火(美145%降至30% 中125%降至10%),-1.1843
HS500,次,99,2025-05-06,-0.7645,0.730875,1.0460064990593465,False,,False,2025-05-07 中国央行宽松(降准50bp加7天逆回购降10bp)；2025-05-12 美中日内瓦停火(美145%降至30% 中125%降至10%),-1.1843
M1,次,99,2025-05-06,-0.7645,0.646976,1.181651251360174,False,,False,2025-05-07 中国央行宽松(降准50bp加7天逆回购降10bp)；2025-05-12 美中日内瓦停火(美145%降至30% 中125%降至10%),-1.1843
M1d,次,99,2025-05-06,-0.7645,0.646975,1.1816530777850767,False,,False,2025-05-07 中国央行宽松(降准50bp加7天逆回购降10bp)；2025-05-12 美中日内瓦停火(美145%降至30% 中125%降至10%),-1.1843
HS250,次,99,2025-05-12,-0.7228,0.660635,1.0940988594306993,False,,False,2025-05-07 中国央行宽松(降准50bp加7天逆回购降10bp)；2025-05-12 美中日内瓦停火(美145%降至30% 中125%降至10%),0.0
M1,次,99,2025-05-12,-0.7228,0.655856,1.102071186357981,False,,False,2025-05-07 中国央行宽松(降准50bp加7天逆回购降10bp)；2025-05-12 美中日内瓦停火(美145%降至30% 中125%降至10%),0.0
M1d,次,99,2025-05-12,-0.7228,0.655855,1.1020728667159663,False,,False,2025-05-07 中国央行宽松(降准50bp加7天逆回购降10bp)；2025-05-12 美中日内瓦停火(美145%降至30% 中125%降至10%),0.0
FHS-E,次,99,2025-11-13,-0.4379,0.347704,1.2594045509974001,False,,False,,0.0
FHS-G,次,99,2025-11-13,-0.4379,0.394688,1.109483946813686,False,,False,,0.0
M1e,次,99,2025-11-13,-0.4379,0.370445,1.1820918085005871,False,,False,,0.0
FHS-E,次,99,2026-02-24,-0.3384,0.311496,1.0863702904692194,False,,False,2026-02-28 美以空袭伊朗 海湾战争爆发；2026-03-02 开战首个交易日 布油大涨13% 全球risk-off,-0.1332
M1e,次,99,2026-02-24,-0.3384,0.329278,1.0277030351253347,False,,False,2026-02-28 美以空袭伊朗 海湾战争爆发；2026-03-02 开战首个交易日 布油大涨13% 全球risk-off,-0.1332
FHS-E,次,99,2026-03-10,-0.5086,0.418549,1.215150436388571,False,,False,,0.3346
FHS-G,次,99,2026-03-10,-0.5086,0.418961,1.2139554755693254,False,,False,,0.3346
M1e,次,99,2026-03-10,-0.5086,0.420208,1.2103529680539162,False,,False,,0.3346
M1g,次,99,2026-03-10,-0.5086,0.450196,1.129730161973896,False,,False,,0.3346
FHS-E,次,99,2026-03-20,-0.7011,0.61449,1.1409461504662401,False,,False,2026-03-18 FOMC按兵不动(3.50-3.75%) 点阵图仍显示1次降息；2026-03-23 海湾战争risk-off(霍尔木兹48小时通牒) 10Y创8个月高位,0.0
FHS-G,次,99,2026-03-20,-0.7011,0.557786,1.256933662730868,False,,False,2026-03-18 FOMC按兵不动(3.50-3.75%) 点阵图仍显示1次降息；2026-03-23 海湾战争risk-off(霍尔木兹48小时通牒) 10Y创8个月高位,0.0
HS250,次,99,2026-03-20,-0.7011,0.696781,1.006198504264611,False,,False,2026-03-18 FOMC按兵不动(3.50-3.75%) 点阵图仍显示1次降息；2026-03-23 海湾战争risk-off(霍尔木兹48小时通牒) 10Y创8个月高位,0.0
HS500,次,99,2026-03-20,-0.7011,0.639617,1.0961247121324167,False,,False,2026-03-18 FOMC按兵不动(3.50-3.75%) 点阵图仍显示1次降息；2026-03-23 海湾战争risk-off(霍尔木兹48小时通牒) 10Y创8个月高位,0.0
HS750,次,99,2026-03-20,-0.7011,0.696781,1.006198504264611,False,,False,2026-03-18 FOMC按兵不动(3.50-3.75%) 点阵图仍显示1次降息；2026-03-23 海湾战争risk-off(霍尔木兹48小时通牒) 10Y创8个月高位,0.0
M1,次,99,2026-03-20,-0.7011,0.531226,1.3197772699378418,False,,False,2026-03-18 FOMC按兵不动(3.50-3.75%) 点阵图仍显示1次降息；2026-03-23 海湾战争risk-off(霍尔木兹48小时通牒) 10Y创8个月高位,0.0
M1d,次,99,2026-03-20,-0.7011,0.531228,1.3197723011588243,False,,False,2026-03-18 FOMC按兵不动(3.50-3.75%) 点阵图仍显示1次降息；2026-03-23 海湾战争risk-off(霍尔木兹48小时通牒) 10Y创8个月高位,0.0
M1e,次,99,2026-03-20,-0.7011,0.573576,1.2223314783045316,False,,False,2026-03-18 FOMC按兵不动(3.50-3.75%) 点阵图仍显示1次降息；2026-03-23 海湾战争risk-off(霍尔木兹48小时通牒) 10Y创8个月高位,0.0
M1g,次,99,2026-03-20,-0.7011,0.573832,1.2217861673799997,False,,False,2026-03-18 FOMC按兵不动(3.50-3.75%) 点阵图仍显示1次降息；2026-03-23 海湾战争risk-off(霍尔木兹48小时通牒) 10Y创8个月高位,0.0
FHS-E,次,99,2026-06-05,-0.4095,0.378582,1.081667908141433,False,,False,,0.0675
FHS-G,次,99,2026-06-05,-0.4095,0.391394,1.0462602901424138,False,,False,,0.0675
M1e,次,99,2026-06-05,-0.4095,0.342161,1.1968050128448302,False,,False,,0.0675
